,sub_label,template,obj_label,masked_sentence,filled_sentence,Parrot_paraphrased_filled_sentence,Parrot_paraphrased_filled_sentence_0,Parrot_paraphrased_filled_sentence_1,Parrot_paraphrased_filled_sentence_2
510,Philippines,The official language of [X] is [Y] .,Filipino,"With more than twenty full-length [MASK] dance works – among which are suites from the Cordillera, Bagobo, T'boli, Tausug, Maranao, the Aetas and the Talaandig among others – the ROFG has served to preserve the dance heritage of the Philippines.","With more than twenty full-length Filipino dance works – among which are suites from the Cordillera, Bagobo, T'boli, Tausug, Maranao, the Aetas and the Talaandig among others – the ROFG has served to preserve the dance heritage of the Philippines.","[""With more than twenty full-length Filipino dance works – among which are suites from the Cordillera, Bagobo, T'boli, Tausug, Maranao, the Aetas and the Talaandig among others – the ROFG has served to preserve the dance heritage of the Philippines.""]","With more than twenty full-length Filipino dance works – among which are suites from the Cordillera, Bagobo, T'boli, Tausug, Maranao, the Aetas and the Talaandig among others – the ROFG has served to preserve the dance heritage of the Philippines.",,
511,Lohja,The official language of [X] is [Y] .,Finnish,"Heikki Heikinpoika Vaanila (1630–1709) (Swedish: Hindrick Hindersson) was a [MASK] farmer and parliamentarian from Vaanila village in Lohja, Uusimaa.","Heikki Heikinpoika Vaanila (1630–1709) (Swedish: Hindrick Hindersson) was a Finnish farmer and parliamentarian from Vaanila village in Lohja, Uusimaa.","['Heikki Heikinpoika Vaanila (1630–1709) (Swedish: Hindrick Hindersson) was a Finnish farmer and parliamentarian from Vaanila village in Lohja, Uusimaa.']","Heikki Heikinpoika Vaanila (1630–1709) (Swedish: Hindrick Hindersson) was a Finnish farmer and parliamentarian from Vaanila village in Lohja, Uusimaa.",,
512,Philippines,The official language of [X] is [Y] .,English,"would change the cultural landscape of the islands, as people dealt with an estimated 34,000 to 220,000 Philippine casualties (with more civilians dying from disease and hunger brought about by war), disestablishment of the Roman Catholic Church in the Philippines (as a ""state Church"" – as previously in Spain), and the introduction of the [MASK] in the islands as the primary language of government, education, business, industrial and increasingly in future decades among families and educated individuals.","would change the cultural landscape of the islands, as people dealt with an estimated 34,000 to 220,000 Philippine casualties (with more civilians dying from disease and hunger brought about by war), disestablishment of the Roman Catholic Church in the Philippines (as a ""state Church"" – as previously in Spain), and the introduction of the English in the islands as the primary language of government, education, business, industrial and increasingly in future decades among families and educated individuals.",,,,
513,Sweden,The official language of [X] is [Y] .,Finnish,"Ostrobothnia, Swedish: Österbotten (literally ""Eastern Bottom"", ""botten"" deriving from Old Norse botn in the meaning of 'bay', and Latinized ""bothnia""), [MASK]: Pohjanmaa (literally ""Bottom (low) lands"") is a historical province comprising a large western and northern part of modern Finland (which was then the ""eastern half"" of Sweden).","Ostrobothnia, Swedish: Österbotten (literally ""Eastern Bottom"", ""botten"" deriving from Old Norse botn in the meaning of 'bay', and Latinized ""bothnia""), Finnish: Pohjanmaa (literally ""Bottom (low) lands"") is a historical province comprising a large western and northern part of modern Finland (which was then the ""eastern half"" of Sweden).",,,,
514,Idaho,The official language of [X] is [Y] .,English,"Charles H. Kegel (August 16, 1924 – April 1981) was a professor in the Department of Communication Skills at Michigan State University and in the Department of [MASK] at Idaho State University.","Charles H. Kegel (August 16, 1924 – April 1981) was a professor in the Department of Communication Skills at Michigan State University and in the Department of English at Idaho State University.","['Charles H. Kegel (August 16, 1924 – April 1981) was a professor in the Department of Communication Skills at Michigan State University and in the Department of English at Idaho State University.']","Charles H. Kegel (August 16, 1924 – April 1981) was a professor in the Department of Communication Skills at Michigan State University and in the Department of English at Idaho State University.",,
515,Maharashtra,The official language of [X] is [Y] .,Marathi,[MASK] (/məˈrɑːti/; मराठी Marāṭhī [məˈɾaʈʰi]) is an Indo-Aryan language spoken predominantly by Marathi people of Maharashtra.,Marathi (/məˈrɑːti/; मराठी Marāṭhī [məˈɾaʈʰi]) is an Indo-Aryan language spoken predominantly by Marathi people of Maharashtra.,['Marathi (/məˈrɑːti/; मराठी Marāṭhī [məˈɾaʈʰi]) is an Indo-Aryan language spoken predominantly by Marathi people of Maharashtra.'],Marathi (/məˈrɑːti/; मराठी Marāṭhī [məˈɾaʈʰi]) is an Indo-Aryan language spoken predominantly by Marathi people of Maharashtra.,,
516,Republic of Buryatia,The official language of [X] is [Y] .,Russian,"Kitoy River ([MASK]: Китой, Buryat: Хути) is a river in Buryatia and Irkutsk Oblast in Russia, Angara River's left tributary.","Kitoy River (Russian: Китой, Buryat: Хути) is a river in Buryatia and Irkutsk Oblast in Russia, Angara River's left tributary.","[""Kitoy River (Russian: Китой, Buryat: Хути) is a river in Buryatia and Irkutsk Oblast in Russia, Angara River's left tributary.""]","Kitoy River (Russian: Китой, Buryat: Хути) is a river in Buryatia and Irkutsk Oblast in Russia, Angara River's left tributary.",,
517,Niger,The official language of [X] is [Y] .,French,"The Niger Armed Forces ([MASK]: Forces Armées Nigeriennes) (FAN) includes military armed force service branches (Niger Army and Niger Air Force), paramilitary services branches (National Gendarmerie of Niger and National Guard of Niger) and the National Police.","The Niger Armed Forces (French: Forces Armées Nigeriennes) (FAN) includes military armed force service branches (Niger Army and Niger Air Force), paramilitary services branches (National Gendarmerie of Niger and National Guard of Niger) and the National Police.","['The Niger Armed Forces (French: Forces Armées Nigeriennes) (FAN) includes military armed force service branches (Niger Army and Niger Air Force), paramilitary services branches (National Gendarmerie of Niger and National Guard of Niger) and the National Police.']","The Niger Armed Forces (French: Forces Armées Nigeriennes) (FAN) includes military armed force service branches (Niger Army and Niger Air Force), paramilitary services branches (National Gendarmerie of Niger and National Guard of Niger) and the National Police.",,
518,Solna Municipality,The official language of [X] is [Y] .,Swedish,"Sven Ove ""Svenne"" Hedlund (born 1 March 1945, in Solna, Sweden) is [MASK] pop singer.","Sven Ove ""Svenne"" Hedlund (born 1 March 1945, in Solna, Sweden) is Swedish pop singer.","['Sven Ove ""Svenne"" Hedlund (born 1 March 1945, in Solna, Sweden) is Swedish pop singer.']","Sven Ove ""Svenne"" Hedlund (born 1 March 1945, in Solna, Sweden) is Swedish pop singer.",,
519,Lucknow,The official language of [X] is [Y] .,English,"In addition to contributing an extensive commentary on the Qur'an in [MASK], Daryabadi wrote also an independent Tafsir in Urdu published as Tafsir Majidi (Academy of Islamic Research and Publications, Lucknow).","In addition to contributing an extensive commentary on the Qur'an in English, Daryabadi wrote also an independent Tafsir in Urdu published as Tafsir Majidi (Academy of Islamic Research and Publications, Lucknow).","[""In addition to contributing an extensive commentary on the Qur'an in English, Daryabadi wrote also an independent Tafsir in Urdu published as Tafsir Majidi (Academy of Islamic Research and Publications, Lucknow).""]","In addition to contributing an extensive commentary on the Qur'an in English, Daryabadi wrote also an independent Tafsir in Urdu published as Tafsir Majidi (Academy of Islamic Research and Publications, Lucknow).",,
520,Russian Soviet Federative Socialist Republic,The official language of [X] is [Y] .,Russian,"Anatoly Vasilyevich Filipchenko ([MASK]: Анато́лий Васи́льевич Фили́пченко; born February 26, 1928 in Davydovka, Voronezh Oblast, RSFSR) was a Soviet cosmonaut of Ukrainian descent.","Anatoly Vasilyevich Filipchenko (Russian: Анато́лий Васи́льевич Фили́пченко; born February 26, 1928 in Davydovka, Voronezh Oblast, RSFSR) was a Soviet cosmonaut of Ukrainian descent.","['anatoly vasilyevich filipchenko russian born 26 february 1928 in davydovka voronezh oblast rsfsr was a soviet cosmonaut of ukrainian descent', 'anatoly vasilyevich filipchenko russian born february 26 1928 in the davydovka voronezh oblast rsfsr was a soviet cosmonaut of ukrainian descent']",anatoly vasilyevich filipchenko Russian born 26 february 1928 in davydovka voronezh oblast rsfsr was a soviet cosmonaut of [MASK] descent,anatoly vasilyevich filipchenko Russian born february 26 1928 in the davydovka voronezh oblast rsfsr was a soviet cosmonaut of [MASK] descent,
