,sub_label,template,obj_label,masked_sentence
1040,Kalix Municipality,The official language of [X] is [Y] .,Finnish,"Kalix (Kalix dialect: Kôlis, [MASK]: Kainuu, Meänkieli: Kainus) is a locality and the seat of the Kalix Municipality in Norrbotten County, Sweden."
1041,Kalix Municipality,The official language of [X] is [Y] .,Finnish,"Kalix (Kalix dialect: Kôlis, [MASK]: Kainuu, Meänkieli: Kainus) is a locality and the seat of the Kalix Municipality in Norrbotten County, Sweden."
1042,Spain,The official language of [X] is [Y] .,Basque,Aztlan Underground were signed to a [MASK] record label in 1999 which enabled them to tour Spain extensively and perform in France and Portugal.
1043,Spain,The official language of [X] is [Y] .,Basque,"In both Spain and France, the use of [MASK] for education varies from region to region and from school to school."
1044,Malta,The official language of [X] is [Y] .,English,"Maltese (: Malti) is the national language of Malta and a co-official language of the country alongside [MASK], while also serving as an official language of the European Union, the only Semitic language so distinguished."
1045,Malta,The official language of [X] is [Y] .,English,"Maltese (: Malti) is the national language of Malta and a co-official language of the country alongside [MASK], while also serving as an official language of the European Union, the only Semitic language so distinguished."
1046,Republic of Kalmykia,The official language of [X] is [Y] .,Russian,"Chess City (also referred to as City-Chess; [MASK]: Сити-Чесс Siti-Chess or Город Шахмат Gorod Shakhmat) is a large complex devoted to chess and chess competitions located east of Elista, Kalmykia, in Russia."
1047,Republic of Kalmykia,The official language of [X] is [Y] .,Russian,"FC Elista ([MASK]: ФК Элиста) was a football club based in Elista, Kalmykia, Russia."
1048,Camorino,The official language of [X] is [Y] .,Italian,Both links meet in the Magadino Flat in the future Camorino Node ([MASK]: Nodo di Camorino).
1049,Camorino,The official language of [X] is [Y] .,Italian,Both links meet in the Magadino Flat in the future Camorino Node ([MASK]: Nodo di Camorino).
1050,Canton of Fribourg,The official language of [X] is [Y] .,French,"Sense District (German: Sensebezirk, [MASK]: District de la Singine) is one of the seven administrative districts of the canton of Fribourg in Switzerland, and the only completely German-speaking one."
1051,Canton of Fribourg,The official language of [X] is [Y] .,French,Jaun ([MASK]: Bellegarde) is a municipality in the district of Gruyère in the canton of Fribourg in Switzerland.
1052,Northwest Territories,The official language of [X] is [Y] .,English,"While a member of the assembly, Mowat proposed that [MASK] be the sole language of instruction in schools in the Northwest Territories."
1053,Northwest Territories,The official language of [X] is [Y] .,English,"He was the only native [MASK] speaking Oblate priest among his exclusively French and French Canadian fellow priests, in Rupert's Land and the Northwest Territories and was the first priest to establish a mission for and live among the Blackfoot people, in Canada."
1054,Akaa,The official language of [X] is [Y] .,Finnish,"Toijala railway station ([MASK]: Toijalan asema; Swedish: Toijala station) is located in the Toijala district of the town of Akaa, Finland."
1055,Akaa,The official language of [X] is [Y] .,Finnish,Oskar Anshelm Sjöstedt-Jussila (25 August 1869 in Akaa – 6 February 1926; original surname Sjöstedt) was a [MASK] farmer and politician.
1056,New Brunswick,The official language of [X] is [Y] .,English,"Ed Kavanagh grew up in Kilbride, Newfoundland, and studied [MASK] at Memorial University of Newfoundland, music at Carleton University, and English and creative writing at the University of New Brunswick."
1057,New Brunswick,The official language of [X] is [Y] .,English,"Ed Kavanagh grew up in Kilbride, Newfoundland, and studied English at Memorial University of Newfoundland, music at Carleton University, and [MASK] and creative writing at the University of New Brunswick."
1058,Wales,The official language of [X] is [Y] .,English,ISI also conducts Educational Oversight inspections of private further education colleges and [MASK] schools in England and Wales on behalf of the Home Office.
1059,Wales,The official language of [X] is [Y] .,English,"The Committee of Postgraduate Dental Deans and Directors, according to its website comprises the Postgraduate Dental Deans and Directors in the [MASK] Deaneries, together with their three colleagues for Northern Ireland, Scotland and Wales."
1060,Hamina,The official language of [X] is [Y] .,Finnish,"The Treaty of Fredrikshamn or the Treaty of Hamina ([MASK]: Haminan rauha, Swedish: Freden i Fredrikshamn) was a peace treaty concluded between Sweden and Russia on 17 September 1809."
1061,Hamina,The official language of [X] is [Y] .,Finnish,"The Treaty of Fredrikshamn or the Treaty of Hamina ([MASK]: Haminan rauha, Swedish: Freden i Fredrikshamn) was a peace treaty concluded between Sweden and Russia on 17 September 1809."
1062,Comoros,The official language of [X] is [Y] .,French,"The Comoros (/ˈkɒməroʊz/; Arabic: جزر القمر, Juzur al-QumurQamar), officially the Union of the Comoros (Comorian: Udzima wa Komori, [MASK]: Union des Comores, Arabic: الاتحاد القمري al-Ittiḥād al-QumurīQamarī), is a sovereign archipelago island nation in the Indian Ocean located at the northern end of the Mozambique Channel off the eastern coast of Africa between northeastern Mozambique and northwestern Madagascar."
1063,Comoros,The official language of [X] is [Y] .,French,"The Union of the Comoros has three official languages – Comorian, Arabic and [MASK]."
1064,Sweden,The official language of [X] is [Y] .,Romani,"Katarina Taikon-Langhammer (29 July 1932, in Almby, Örebro – 30 December 1995, in Ytterhogdal, Hälsingland, Sweden) was a Swedish [MASK] activist, leader in the civil rights movement, writer and actor, from the Kalderash caste."
1065,Sweden,The official language of [X] is [Y] .,Romani,"Katarina Taikon-Langhammer (29 July 1932, in Almby, Örebro – 30 December 1995, in Ytterhogdal, Hälsingland, Sweden) was a Swedish [MASK] activist, leader in the civil rights movement, writer and actor, from the Kalderash caste."
1066,Sundsvall Municipality,The official language of [X] is [Y] .,Swedish,"Margit Åsberg-Albrechtsson (Pronounced 'Mar-geet OS-berg Al-BREKT-son') (February 2, 1918 in Selånger – April 6, 1994) was a [MASK] cross country skier who competed in the 1950s."
1067,Sundsvall Municipality,The official language of [X] is [Y] .,Swedish,"The Sundsvall Bridge ([MASK]: Sundsvallsbron) is located in Sundsvall, Sweden."
1068,Kingdom of Sicily,The official language of [X] is [Y] .,Greek,"The lineage was founded by Constantine Angelos, a [MASK] naval officer from Philadelphia (Asia Minor), commander of the Imperial Fleet in Sicily, who married Theodora Komnene (born 1096), a daughter of emperor Alexios I Komnenos."
1069,Kingdom of Sicily,The official language of [X] is [Y] .,Greek,"Capo Passero or Cape Passaro ([MASK]: Πάχυνος; Latin: Pachynus or Pachynum) is a celebrated promontory of Sicily, forming the extreme southeastern point of the whole island, and one of the three promontories which were supposed to have given to it the name of ""Trinacria."""
1070,World Health Organization,The official language of [X] is [Y] .,French,"From 1955, he participated in numerous teaching or research missions for the United Nations Food and Agriculture Organization (FAO), the World Health Organization (WHO), the International Epizzotic Office Office international des épizooties (OIE, that became World Animal Health Organization), the [MASK] Ministry of Foreign Affairs."
1071,World Health Organization,The official language of [X] is [Y] .,French,"Although already internationally recognized for its work with the World Health Organization, EHESP further gained an international image through its various International Programs taught in both [MASK] and English."
1072,International Civil Aviation Organization,The official language of [X] is [Y] .,Russian,"Simferopol International Airport ([MASK]: Международный аэропорт ""Симферополь""; Ukrainian: Міжнародний аеропорт ""Сімферополь""; Crimean Tatar: Aqmescit Halqara Ava Limanı) (IATA: SIP, ICAO: UKFF) is an airport in Simferopol, the capital of Crimea."
1073,International Civil Aviation Organization,The official language of [X] is [Y] .,Russian,"Petrozavodsk Airport ([MASK]: Аэропорт Петрозаводск, Karelian: Petroskoin lendoazema; (IATA: PES, ICAO: ULPB); ex: Besovets, Petrozavodsk-2) is a joint civil-military airport in Russia located 12 kilometres (7.5 mi) northwest of Petrozavodsk in Besovets, Shuya Rural Settlement (municipality)."
1074,German-speaking Community of Belgium,The official language of [X] is [Y] .,German,"The German-speaking Community of Belgium (German: Deutschsprachige Gemeinschaft Belgiens [ˈdɔʏ̯tʃˌʃpʁaːxɪɡə ɡəˈmaɪ̯nʃaft ˈbɛlɡi̯əns], DG; French: Communauté [MASK] de Belgique; Dutch: Duitstalige Gemeenschap België [ˈdœy̯tsˌtaːlɪɣə ɣəˈmeːnˌsxɑp ˈbɛlɣijə]) is one of the three federal communities of Belgium."
1075,German-speaking Community of Belgium,The official language of [X] is [Y] .,German,"The German-speaking Community of Belgium (German: Deutschsprachige Gemeinschaft Belgiens [ˈdɔʏ̯tʃˌʃpʁaːxɪɡə ɡəˈmaɪ̯nʃaft ˈbɛlɡi̯əns], DG; French: Communauté [MASK] de Belgique; Dutch: Duitstalige Gemeenschap België [ˈdœy̯tsˌtaːlɪɣə ɣəˈmeːnˌsxɑp ˈbɛlɣijə]) is one of the three federal communities of Belgium."
1076,Kannonkoski,The official language of [X] is [Y] .,Finnish,"Kannonkoski Church ([MASK]: Kannonkosken kirkko, Swedish: Kannonkoski kyrka) is a Lutheran church in Kannonkoski, Finland."
1077,Kannonkoski,The official language of [X] is [Y] .,Finnish,"Kannonkoski Church ([MASK]: Kannonkosken kirkko, Swedish: Kannonkoski kyrka) is a Lutheran church in Kannonkoski, Finland."
1078,United Nations,The official language of [X] is [Y] .,French,"Claude Piron (26 February 1931 – 22 January 2008) was a psychologist and a translator for the United Nations (from Chinese, English, Russian and Spanish into [MASK]) from 1956 to 1961."
1079,United Nations,The official language of [X] is [Y] .,French,"[MASK] has a long history as an international language of commerce, diplomacy, literature, and scientific standards and is an official language of many international organisations including the United Nations, the European Union, NATO, the WTO, the International Olympic Committee, and the ICRC."
1080,Roman Empire,The official language of [X] is [Y] .,Greek,"This [MASK] Ptolemaic Kingdom ruled Egypt until 30 BC, when, under Cleopatra, it fell to the Roman Empire and became a Roman province."
1081,Roman Empire,The official language of [X] is [Y] .,Greek,"The Burgundians (Latin: Burgundiōnes, Burgundī; Old Norse: Burgundar; Old English: Burgendas; [MASK]: Βούργουνδοι) were a large East Germanic or Vandal tribe, or group of tribes, who lived in the area of modern Poland in the time of the Roman empire."
