,sub_label,template,obj_label,masked_sentence
898,Nathuram Godse,[X] is [Y] citizen .,India,"In October 1959, he was appointed as Judge of the Supreme Court of [MASK], and became Chief Justice of India in December 1970.He was part of the legal team prosecuting Nathuram Godse and other defendants in the Gandhi Assassination case."
899,Nathuram Godse,[X] is [Y] citizen .,India,"In October 1959, he was appointed as Judge of the Supreme Court of India, and became Chief Justice of [MASK] in December 1970.He was part of the legal team prosecuting Nathuram Godse and other defendants in the Gandhi Assassination case."
900,Linor Abargil,[X] is [Y] citizen .,Israel,She was crowned by her predecessor Linor Abargil of [MASK].
901,Linor Abargil,[X] is [Y] citizen .,Israel,"This year's winner, [MASK]'s Linor Abargil, revealed days after the competition that she was raped months before the pageant."
902,Frederick Noronha,[X] is [Y] citizen .,Brazil,"Frederick Noronha (born 23 December 1963 in São Paulo, [MASK]) is an independent journalist based in Saligão in the Bardez taluka of Goa."
903,Frederick Noronha,[X] is [Y] citizen .,Brazil,"Frederick Noronha (born 23 December 1963 in São Paulo, [MASK]) is an independent journalist based in Saligão in the Bardez taluka of Goa."
904,Lars Halvor Jensen,[X] is [Y] citizen .,Denmark,Lars Jensen (born 4 July 1975) is a former [MASK] professional football defender.
905,Lars Halvor Jensen,[X] is [Y] citizen .,Denmark,"Deekay is a [MASK] production and songwriting team founded by Lars Halvor Jensen, Martin Michael Larsson with other members Tim ""Data"" McEwan, Daniel ""Obi"" Klein and Johannes ""Josh"" Jørgensen."
906,Wasis Diop,[X] is [Y] citizen .,Senegal,"Wasis Diop (born 1950 in Dakar, [MASK]) is a Senegalese musician of international renown, known for blending traditional Senegalese folk music with modern pop and jazz."
907,Wasis Diop,[X] is [Y] citizen .,Senegal,"Wasis Diop (born 1950 in Dakar, [MASK]) is a Senegalese musician of international renown, known for blending traditional Senegalese folk music with modern pop and jazz."
908,Abu al-Qasim al-Shabbi,[X] is [Y] citizen .,Tunisia,"Echebbi was born in Tozeur, [MASK], on 23 January 1946, the cousin of the famous Tunisian poet Aboul-Qacem Echebbi."
909,Abu al-Qasim al-Shabbi,[X] is [Y] citizen .,Tunisia,"Ilá Ṭughāt al-‘Ālam (Arabic: الى طغاة العالم, English: To the Tyrants of the World), also known as Ela Toghat Al Alaam, is a poem written in the early 1900s by the Tunisian poet Aboul-Qacem Echebbi) during the French conquest of [MASK]."
910,Ritt Bjerregaard,[X] is [Y] citizen .,Denmark,"Ritt Bjerregaard (full name Jytte Ritt Bjerregaard, born 19 May 1941) is a former [MASK] politician."
911,Ritt Bjerregaard,[X] is [Y] citizen .,Denmark,"Ritt Bjerregaard (full name Jytte Ritt Bjerregaard, born 19 May 1941) is a former [MASK] politician."
912,Adil Abdul-Mahdi,[X] is [Y] citizen .,Iraq,"Along with Adil Abdul-Mahdi, he served as the Vice President of [MASK] in the government formed after the December 2005 elections for five years."
913,Adil Abdul-Mahdi,[X] is [Y] citizen .,Iraq,"Adil Abdul-Mahdi al-Muntafiki (Arabic: عادل عبد المهدي المنتفكي, born 1942 in Baghdad, [MASK]) is an Iraqi Shi'a politician, economist, and was one of the Vice Presidents of Iraq from 2005 to 2011."
914,Enzo Ferrari,[X] is [Y] citizen .,Italy,"Three-time Formula One World Champion Ayrton Senna died on 1 May 1994, as a result of his car crashing into a concrete barrier while he was leading the 1994 San Marino Grand Prix at the Autodromo Enzo e Dino Ferrari in [MASK]."
915,Enzo Ferrari,[X] is [Y] citizen .,Italy,"It took place at the Autodromo Enzo e Dino Ferrari, [MASK], on September 5, 2004."
916,George Fox,[X] is [Y] citizen .,England,"In [MASK] Holder was able to confer with Quaker founder George Fox, and was likely involved in the excitement of new religious freedoms emanating from the Declaration of Breda and from the influence of Quaker Edward Burrough with the king."
917,George Fox,[X] is [Y] citizen .,England,"More than a decade later, in late 1651, Mary Dyer boarded a ship for [MASK], and stayed there for over five years, becoming an avid follower of the Quaker religion that had been established by George Fox several years earlier."
918,Benson Idahosa,[X] is [Y] citizen .,Nigeria,"Benson Idahosa University is named after Archbishop Benson Idahosa, a Charismatic Pentecostal minister from Benin City, [MASK], and reflects his evangelical beliefs."
919,Benson Idahosa,[X] is [Y] citizen .,Nigeria,"It has been founded by Archbishop Benson Idahosa in Benin City, [MASK]."
920,Shigeaki Ikeda,[X] is [Y] citizen .,Japan,"Ikeda Shigeaki (池田成彬, 15 August 1867 – 9 October 1950), also known as Seihin Ikeda, was a politician, cabinet minister and businessman in the Empire of [MASK], prominent in the early decades of the 20th century."
921,Shigeaki Ikeda,[X] is [Y] citizen .,Japan,"Ikeda Shigeaki (池田成彬, 15 August 1867 – 9 October 1950), also known as Seihin Ikeda, was a politician, cabinet minister and businessman in the Empire of [MASK], prominent in the early decades of the 20th century."
922,Hans Fruhstorfer,[X] is [Y] citizen .,Germany,"Hans Fruhstorfer (7 March 1866 Passau, [MASK] – 9 April 1922 in Munich) was a German explorer, insect trader and entomologist who specialised in Lepidoptera."
923,Hans Fruhstorfer,[X] is [Y] citizen .,Germany,"Hans Fruhstorfer (7 March 1866 Passau, [MASK] – 9 April 1922 in Munich) was a German explorer, insect trader and entomologist who specialised in Lepidoptera."
924,Andre Spitzer,[X] is [Y] citizen .,Israel,"Andre Spitzer (4 July 1945 – 6 September 1972), was a fencing master and coach of [MASK]'s 1972 Summer Olympics team."
925,Andre Spitzer,[X] is [Y] citizen .,Israel,"Andre Spitzer (4 July 1945 – 6 September 1972), was a fencing master and coach of [MASK]'s 1972 Summer Olympics team."
926,Adele King,[X] is [Y] citizen .,Ireland,"She came to fame in [MASK] as part of the popular girl band, Maxi, Dick and Twink, in the late 1960s."
927,Adele King,[X] is [Y] citizen .,Ireland,"Maxi, Dick and Twink were an all-girl singing trio in [MASK] in the late 1960s and early 1970s."
928,Gianni Lancia,[X] is [Y] citizen .,Italy,"Since then, Gianni Lancia moved to South America a while, returned to France and [MASK], and has since barred all interest in motorsports."
929,Gianni Lancia,[X] is [Y] citizen .,Italy,"Since then, Gianni Lancia moved to South America a while, returned to France and [MASK], and has since barred all interest in motorsports."
930,Gustave Flourens,[X] is [Y] citizen .,France,"Gustave Flourens then spent some time in Italy, where an article of his in the Fe polo d'Italia caused his arrest and imprisonment, and finally, having returned to [MASK], nearly lost his life in a duel with Paul de Cassagnac, editor of the Pays."
931,Gustave Flourens,[X] is [Y] citizen .,France,"Gustave Flourens then spent some time in Italy, where an article of his in the Fe polo d'Italia caused his arrest and imprisonment, and finally, having returned to [MASK], nearly lost his life in a duel with Paul de Cassagnac, editor of the Pays."
932,Doug Saunders,[X] is [Y] citizen .,Canada,"Doug Saunders (born 1967) is a British-Canadian journalist and author, and columnist for The Globe and Mail, a newspaper based in Toronto, [MASK]."
933,Doug Saunders,[X] is [Y] citizen .,Canada,"Doug Saunders (born 1967) is a British-Canadian journalist and author, and columnist for The Globe and Mail, a newspaper based in Toronto, [MASK]."
934,Henrique Maximiano Coelho Neto,[X] is [Y] citizen .,Brazil,"Rosemar Maria Coelho Neto (born January 2, 1977 in São Paulo) is a track and field sprint athlete who competes internationally for [MASK]."
935,Henrique Maximiano Coelho Neto,[X] is [Y] citizen .,Brazil,Coelho Neto represented [MASK] at the 2008 Summer Olympics in Beijing.
936,Sachiko Kobayashi,[X] is [Y] citizen .,Japan,"Sachiko Kobayashi (小林 幸子 Kobayashi Sachiko), born on December 5, 1953 in Niigata, [MASK], is a female Japanese enka singer and occasional voice actor."
937,Sachiko Kobayashi,[X] is [Y] citizen .,Japan,"Sachiko Kobayashi (小林 幸子 Kobayashi Sachiko), born on December 5, 1953 in Niigata, [MASK], is a female Japanese enka singer and occasional voice actor."
938,Franz Mayer,[X] is [Y] citizen .,Mexico,"Franz Mayer Traumann, better known as Franz Mayer (1882, Mannheim, Germany – 1975, [MASK]) was a Jewish German-Mexican financier, photographer and collector, and the founder of the Franz Mayer Museum in Mexico City."
939,Franz Mayer,[X] is [Y] citizen .,Mexico,"Franz Mayer Traumann, better known as Franz Mayer (1882, Mannheim, Germany – 1975, [MASK]) was a Jewish German-Mexican financier, photographer and collector, and the founder of the Franz Mayer Museum in Mexico City."
940,"Mette-Marit, Crown Princess of Norway",[X] is [Y] citizen .,Norway,"The wedding of Haakon, Crown Prince of [MASK] and Mette-Marit Tjessem Høiby took place on 25 August 2001 at Oslo Cathedral."
941,"Mette-Marit, Crown Princess of Norway",[X] is [Y] citizen .,Norway,"Mette-Marit, Crown Princess of [MASK] officially opened the plant."
942,Joanne King,[X] is [Y] citizen .,Ireland,"Joanne King (born April 20, 1983, Dublin, [MASK]) is an Irish actress."
943,Joanne King,[X] is [Y] citizen .,Ireland,"Joanne King (born April 20, 1983, Dublin, [MASK]) is an Irish actress."
944,Juan Lavalle,[X] is [Y] citizen .,Argentina,"The town, partido, and municipality, are named after Juan Lavalle (1797-1841), who was a military and political figure in the early years of the [MASK] state."
945,Juan Lavalle,[X] is [Y] citizen .,Argentina,"The partido is named after Juan Lavalle (1797-1841), who was a military and political figure in the early years of the [MASK] state."
946,Phong Bui,[X] is [Y] citizen .,Vietnam,"Phong Bui (born September 17, 1964, in Huế, [MASK]) is an artist, writer, independent curator, and Co-Founder, Editor-in-Chief, and Publisher of The Brooklyn Rail, a free monthly arts, culture, and politics journal."
947,Phong Bui,[X] is [Y] citizen .,Vietnam,"Phong Bui (born September 17, 1964, in Huế, [MASK]) is an artist, writer, independent curator, and Co-Founder, Editor-in-Chief, and Publisher of The Brooklyn Rail, a free monthly arts, culture, and politics journal."
948,Violette Verdy,[X] is [Y] citizen .,France,"Violette Verdy (born Nelly Armande Guillerm; 1 December 1933 – 8 February 2016) was a French ballerina, choreographer, teacher, and writer who worked as a dance company director in [MASK] and the United States."
949,Violette Verdy,[X] is [Y] citizen .,France,"Violette Verdy (born Nelly Armande Guillerm; 1 December 1933 – 8 February 2016) was a French ballerina, choreographer, teacher, and writer who worked as a dance company director in [MASK] and the United States."
950,Zakaria Tamer,[X] is [Y] citizen .,Syria,"Denys Johnson-Davies (Arabic: دنيس جونسون ديڤيز) is an eminent Arabic-to-English literary translator who has translated, inter alia, several works by Nobel Prize-winning Egyptian author Naguib Mahfouz, Sudanese author Tayeb Salih, Palestinian poet Mahmud Darwish and [MASK] author Zakaria Tamer."
951,Zakaria Tamer,[X] is [Y] citizen .,Syria,"Zakaria Tamer (Arabic: زكريا تامر), also transliterated Zakariya Tamir (strict transliteration Zakariyyā Tāmir), (born January 2, 1931 in Damascus, [MASK]) is an influential master of the Arabic-language short story."
952,Scott Brison,[X] is [Y] citizen .,Canada,"Scott Brison, then the Minister of Public Works and Government Services [MASK], officially renamed the park."
953,Scott Brison,[X] is [Y] citizen .,Canada,"The term would generally also encompass many former Progressive Conservative Party of [MASK] members who are now Liberals, such as David Orchard and Scott Brison, former Red Tories who were socially progressive and found the Conservative Party of Canada, a merger of the Progressive Conservatives with the Canadian Alliance, too right-wing in its policies."
954,Elastinen,[X] is [Y] citizen .,Finland,"Saari has often been labelled as the ""King of [MASK] Soul"", but he has also worked with pop, rock and rap musicians such as Anna Puu, Elastinen, Jonna Tervomaa and Cheek."
955,Elastinen,[X] is [Y] citizen .,Finland,"Together with his colleague Elastinen, he formed the [MASK] rap band Fintelligens."
956,Nelida Lobato,[X] is [Y] citizen .,Argentina,"Nélida Lobato ([ˈneliða loˈβato]; 1934–1982), was born Haydée Nélida Menta in Buenos Aires, [MASK]."
957,Nelida Lobato,[X] is [Y] citizen .,Argentina,"Nélida Lobato ([ˈneliða loˈβato]; 1934–1982), was born Haydée Nélida Menta in Buenos Aires, [MASK]."
958,Dean Joanisse,[X] is [Y] citizen .,Canada,"Dean Joanisse (born December 8, 1971 in Victoria, British Columbia) is a [MASK] curler."
959,Dean Joanisse,[X] is [Y] citizen .,Canada,"Dean Joanisse (born December 8, 1971 in Victoria, British Columbia) is a [MASK] curler."
960,Maurice Bellemare,[X] is [Y] citizen .,Canada,"Maurice Bellemare, OC (8 June 1912 – 15 June 1989) was a politician in Quebec, [MASK]."
961,Maurice Bellemare,[X] is [Y] citizen .,Canada,"Maurice Bellemare, OC (8 June 1912 – 15 June 1989) was a politician in Quebec, [MASK]."
962,Helle Virkner,[X] is [Y] citizen .,Denmark,Støv på hjernen is a 1961 [MASK] film directed by Poul Bang and starring Helle Virkner.
963,Helle Virkner,[X] is [Y] citizen .,Denmark,Det støver stadig is a 1962 [MASK] comedy film directed by Poul Bang and starring Helle Virkner.
964,Susan Denberg,[X] is [Y] citizen .,Austria,"Susan Denberg (born Dietlinde Zechner on 2 August 1944, Bad Polzin, Germany) is a German-Austrian model and actress grown up in Klagenfurt, [MASK]."
965,Susan Denberg,[X] is [Y] citizen .,Austria,"Susan Denberg (born Dietlinde Zechner on 2 August 1944, Bad Polzin, Germany) is a German-Austrian model and actress grown up in Klagenfurt, [MASK]."
966,Lucien Van Impe,[X] is [Y] citizen .,Belgium,"Other well-known [MASK] sport champions are Roger Moens, Ivo Van Damme and Kim Gevaert (athletics), Bart Veldkamp (speed skating), Ingrid Lempereur (swimming), Gella Vandecaveye, Heidi Rakels and Harry Van Barneveld (judo), Eddy Merckx, Rik Van Looy, Roger De Vlaeminck, Lucien Van Impe, Johan Bruyneel, Johan Museeuw, Axel Merckx and Tom Boonen (cycling), Raymond Ceulemans (three-cushion billiards), Jacky Ickx and Thierry Boutsen (Formula One), Stefan Everts and Gaston Rahier (motocross) and Jean-Michel Saive (table tennis), Kim Clijsters (tennis), Sven Nys (cyclo-cross) and Vincent Rousseau (running)."
967,Lucien Van Impe,[X] is [Y] citizen .,Belgium,"[MASK] cyclists were successful in the secondary classifications: the points classification was won by Rik Van Linden, mountains classification by Lucien Van Impe, and the intermediate sprints classification by Marc Demeyer."
968,Tommy McCook,[X] is [Y] citizen .,Jamaica,"He was a member of Tommy McCook's Supersonics, and acknowledged as [MASK]'s master of the Hammond."
