,sub_label,template,obj_label,masked_sentence
1893,Wenzel Jamnitzer,[X] died in [Y] .,Nuremberg,"Wenzel Jamnitzer (sometimes Jamitzer, or Wenzel Gemniczer) (1507/1508 – 19 December 1585) was a Northern Mannerist goldsmith, artist, and printmaker in etching, who worked in [MASK]."
1895,Henry IV of England,[X] died in [Y] .,London,"In 1404 in Essex, she took part in a conspiracy against King Henry IV of England and was sent to the Tower of [MASK]; however, she was eventually pardoned through the efforts of Queen consort Joanna of Navarre."
1907,Jan Bouman,[X] died in [Y] .,Berlin,"Hedwig's Cathedral), [MASK], which he produced in collaboration with Georg Wenzeslaus von Knobelsdorff, until recently the chief architect to Frederick II of Prussia; the church was eventually built to a modified version of the plan, by Johann Boumann, from June 1748, and Johann Gottfried Büring, in 1772–3."
1910,Thomas Nipperdey,[X] died in [Y] .,Munich,"Thomas Nipperdey (27 October 1927, Cologne – 14 June 1992, [MASK]) was a German historian best known for his monumental and exhaustive studies of Germany from 1800 to 1918."
1912,Agnieszka Osiecka,[X] died in [Y] .,Warsaw,The recording comes from a live performance given by Ray Wilson on 18 May 2003 in the Agnieszka Osiecka studio of Polish Radio in [MASK].
1913,Anahit Tsitsikian,[X] died in [Y] .,Yerevan,"Anahit Tsitsikian (Armenian: Անահիտ Ցիցիկյան; born Leningrad, August 26, 1926; death [MASK], May 2, 1999) was the first renowned Armenian female violinist."
1915,Octavius Catto,[X] died in [Y] .,Philadelphia,"Octavius Valentine Catto (February 22, 1839 – October 10, 1871) was a black educator, intellectual, and civil rights activist in [MASK]."
1917,Benno Elkan,[X] died in [Y] .,London,"Benno Elkan OBE (2 December 1877, Dortmund, Westphalia - 10 January 1960, [MASK]) was a German-born British sculptor and medallist."
1919,Greer Lankton,[X] died in [Y] .,Chicago,"Greer Lankton (1958, Flint, MI – November 18, 1996, [MASK]) was a prolific American artist known for creating lifelike, sewn dolls that were often modeled on friends and celebrities and posed in elaborate theatrical settings."
1921,Theophil Hansen,[X] died in [Y] .,Vienna,"He was the brother of Theophilus Hansen who was also an internationally successful architect, active in Athens and [MASK]."
1922,Paolo Bertoli,[X] died in [Y] .,Rome,"Sara Bertoli (born May 5, 1979 in [MASK]) is an Italian modern pentathlete."
1923,Gabriel Signoret,[X] died in [Y] .,Paris,"Gabriel Signoret (November 15, 1878 – March 16, 1937, in [MASK]) was a French silent film actor."
1925,Jugurtha,[X] died in [Y] .,Rome,"In particular, when Jugurtha was at [MASK], in 108 BC, Bomilcar undertook and effected for him the assassination of Massiva, who happened to be at Rome at the same time, and who, as well as Jugurtha himself, was a grandson of Masinissa, and a rival claimant to the throne of Numidia."
1929,Franz Lefort,[X] died in [Y] .,Moscow,"It was named after the Lefortovo District of [MASK] where it is located, which in turn took its name from Franz Lefort, a close associate of Tsar Peter I the Great."
1933,Claudio Coello,[X] died in [Y] .,Madrid,"An ETA commando unit using the code name Txikia (after the nom de guerre of ETA activist Eustakio Mendizabal killed by Guardia Civil in April 1973) rented a basement flat at Calle Claudio Coello 104, [MASK], on the route that Blanco would go to mass at San Francisco de Borja church."
1936,Zarah Leander,[X] died in [Y] .,Stockholm,"He has composed orchestral music, including three symphonies, several concertos, and chamber music as well as three operas: the first opera Klassresan to his own libretto received its première in 2003 and the second, Zarah (about Zarah Leander's time in Nazi Germany, with a libretto by Claes Fellbom), was premièred in 2007 at the Folkoperan in [MASK]."
1937,Elbert Tuttle,[X] died in [Y] .,Atlanta,"Court of Appeals Building in [MASK], named for Elbert Tuttle who served as Chief Judge of the Fifth Circuit in the 1960s and was known for issuing decisions which advanced the civil rights of African-Americans."
1938,Clifford Curzon,[X] died in [Y] .,London,"The British premiere was on 13 April 1940, at the Queen's Hall, [MASK], with pianist Moura Lympany (who was approached after Clifford Curzon had declined), conducted by Alan Bush."
1940,Timothy Quinlan,[X] died in [Y] .,Perth,"West Perth was created as one of the initial 30 single-member districts, and one of only six in the Perth-Fremantle area, and its first member, elected in 1890, was Timothy Quinlan, a [MASK] city councillor and publican at the Shamrock Hotel."
1942,Carlos Botelho,[X] died in [Y] .,Lisbon,"Carlos Botelho (September 18, 1899, [MASK] - August 18, 1982, Lisbon), was a Portuguese painter, illustrator and caricaturist, whose works are shown at the Chiado Museum and at the Modern Art Centre José de Azeredo Perdigão / Calouste Gulbenkian Foundation, in Lisbon."
1948,Tomaso Albinoni,[X] died in [Y] .,Venice,"The Adagio in G minor for violin, strings, and organ continuo is a neo-Baroque composition popularly attributed to the 18th-century [MASK] master Tomaso Albinoni, but actually composed by 20th-century musicologist and Albinoni biographer Remo Giazotto, purportedly based on the discovery of a manuscript fragment by Albinoni."
1949,Paavo Nurmi,[X] died in [Y] .,Helsinki,"An example is the 1925 sculpture of Paavo Nurmi, a cast of which is exhibited outside the [MASK] stadium."
1950,Hippolyte Le Bas,[X] died in [Y] .,Paris,"Louis-Hippolyte Lebas ([MASK], 31 March 1782 – Paris, 12 June 1867) was a French architect working in a rational and severe Neoclassical style, who was trained in the atelier of Percier and Fontaine, the favoured architects of Napoleon."
1955,Antonio Marcello Barberini,[X] died in [Y] .,Rome,"Santa Maria della Concezione dei Cappuccini, or Our Lady of the Conception of the Capuchins, is a church in [MASK], commissioned in 1626 by Pope Urban VIII, whose brother, Antonio Barberini, was a Capuchin friar."
1957,Leopold Kompert,[X] died in [Y] .,Vienna,"In 1863, Horowitz, along with Isaac Noah Mannheimer, defended Heinrich Graetz, in [MASK] court when Graetz was accused of heresy for an article published by Leopold Kompert in a local journal."
1958,Pablo de Rokha,[X] died in [Y] .,Santiago,"Pablo de Rokha (October 17, 1894 in Licantén, Chile - September 10, 1968 in [MASK]) was a Chilean poet."
1960,Thomas Erastus,[X] died in [Y] .,Basel,He also corresponded with the Heidelberg and [MASK] medical professor Thomas Erastus.
1961,"Herbert Austin, 1st Baron Austin",[X] died in [Y] .,Birmingham,"Lickey Grange is a Victorian house and estate in the village of Lickey near [MASK], England, where the automobile manufacturer Herbert Austin lived for 31 years."
1962,Oswald Balzer,[X] died in [Y] .,Lviv,Lwów Scientific Society (Polish: Towarzystwo Naukowe we Lwowie) was a Polish learned society founded in 1901 in [MASK] by Oswald Balzer as the Association of Support of Polish Sciences.
1963,Robert Kennicott,[X] died in [Y] .,Alaska,"The Copper River and Northwestern Railway was a railroad, now defunct, built by the Kennecott Corporation between 1907 and 1911 to take copper ore from Kennicott, [MASK] to Cordova, Alaska, a distance of 315 km (196 mi)."
1965,Jean-Antoine Roucher,[X] died in [Y] .,Paris,"He was for some time secretary to the duc de la Rochefoucauld-Liancourt, the famous philanthropist, and afterwards joined the staff of the Journal de [MASK], then managed by Suard, and where he had as colleagues André Chénier and Jean-Antoine Roucher."
1966,Hans Scharoun,[X] died in [Y] .,Berlin,"In the 1960s Mehringplatz was redeveloped as a pedestrian zone located at the centre of a large social housing area according to a Hans Scharoun conception, which was ultimately executed by the [MASK] architect Werner Düttmann."
1969,Christian Rohlfs,[X] died in [Y] .,Hagen,"The Folkwang in [MASK] sponsored some of the earliest exhibits of Expressionist painting, and the collection early on included works by Ernst Ludwig Kirchner, Emil Nolde, and Christian Rohlfs and work by non-German artists such as Aristide Maillol, Johan Thorn Prikker, and Henri Matisse."
1970,Enric Sagnier,[X] died in [Y] .,Barcelona,"Enric Sagnier i Villavecchia ([ənˈrik səŋniˈe]; [MASK], 1858–1931) was a Catalan architect."
1977,Dorothy Bullitt,[X] died in [Y] .,Seattle,"Born in [MASK] on September 24, 1920 to the wealthy A. Scott Bullitt and Dorothy Bullitt, during her childhood she lived in a 23-room mansion in The Highlands."
1979,Piet Blom,[X] died in [Y] .,Denmark,"Piet Blom (February 8, 1934, Amsterdam – June 8, 1999, [MASK]) was a Dutch architect best known for his 'Kubuswoningen' (Cube houses) built in Helmond in the mid-1970s and in Rotterdam in the early 1980s."
1981,Julien Augustin Joseph Mermet,[X] died in [Y] .,Paris,General Julien Augustin Joseph Mermet (born Le Quesnoy 9 May 1772 – died [MASK] 28 October 1837) fought in the Napoleonic Wars as a division commander in Italy and in the Peninsular War.
1983,Frans van Schooten,[X] died in [Y] .,Leiden,Joris van Schooten (1587–1651) was a Dutch Golden Age painter and the brother of the [MASK] mathematician Frans van Schooten.
1984,Carl Georg Oscar Drude,[X] died in [Y] .,Dresden,"Carl Georg Oscar Drude (June 5, 1852 in Braunschweig - February 1, 1933 in [MASK]) was a German botanist."
1986,Fernando Pereira,[X] died in [Y] .,Auckland,"Fernando Pereira (Chaves, Portugal, May 10, 1950 – [MASK], New Zealand, July 10, 1985) was a freelance Dutch photographer, of Portuguese origin, who drowned when French intelligence (DGSE) detonated a bomb and sank the Rainbow Warrior, owned by the environmental organisation Greenpeace on July 10, 1985."
1989,Penelope Fitzgerald,[X] died in [Y] .,London,"A fictional account of Anglo-Russians is found in Penelope Fitzgerald's The Beginning of Spring ([MASK], 1988)."
1990,Leopold Infeld,[X] died in [Y] .,Warsaw,"On the invitation of professor Leopold Infeld, he moved to [MASK], where he took the post of the head of the Institute of Biochemistry at the National Institute of Hygiene."
1992,Francesco Morone,[X] died in [Y] .,Verona,"Francesco Morone (1471 – 16 May 1529) was an Italian painter, active in his native city of [MASK] in a Renaissance style."
1994,Clement I,[X] died in [Y] .,Rome,"Mullooly wrote Saint Clement, Pope and Martyr, and His Basilica in [MASK] about the excavation project at San Clemente."
1995,Frederik Vermehren,[X] died in [Y] .,Copenhagen,"He studied at the Royal Danish Academy of Fine Arts (Det Kongelige Danske Kunstakademi) in [MASK], where he was a student of Frederik Vermehren, Carl Heinrich Bloch, and Carl F. Andersen."
1996,Tony Benn,[X] died in [Y] .,London,"Sir John Williams Benn, 1st Baronet, DL (13 November 1850 – 10 April 1922) was a British politician, particularly associated with [MASK] politics, and noted as the grandfather of Tony Benn."
1998,Hasan Tahsini,[X] died in [Y] .,Istanbul,"The Central Committee for Defending Albanian Rights was formed in the city of [MASK], Turkey, then Ottoman Empire in December 18, 1877 by an influential group of Albanian intellectuals, patriots, and politicians, such as Hasan Tahsini, Abdyl Frashëri, Vesel Dino, Iljaz Pasha Dibra, Ymer Prizreni, Sami Frashëri, Zija Prishtina, Ahmet Koronica, Mehmet Ali Vrioni, Seid Toptani, Mustafa Nuri Vlora, Pashko Vasa, Jani Vreto, Mihal Harito, Pandeli Sotiri, Koto Hoxhi, and Mane Tahiri."
1999,Pedro Calungsod,[X] died in [Y] .,Guam,"Queen Mariana is also known as a benefactress for funding in the mid-17th century the Jesuit voyage of Blessed Father Diego Luis de San Vitores and Saint Pedro Calungsod to [MASK], in order to Catholicize the indigenous Chamoru people of her namesake Mariana Islands."
2004,Paul Morand,[X] died in [Y] .,Paris,"Amongst his most notable books were Berlin, Das Gesicht Der Stadt (Berlin, Portrait of a City) and [MASK] (with a forward by Paul Morand)."
2005,Mariano Gago,[X] died in [Y] .,Lisbon,"Mariano Gago, (16 May, 1948 – 17 April, 2015), full name José Mariano Rebelo Pires Gago, graduated as an electrical engineer by the Technical University of [MASK]'s Instituto Superior Técnico in Lisbon, and did advanced research work in Paris at the École Polytechnique as a high-energy physicist."
2009,Ludwig Thuille,[X] died in [Y] .,Munich,"He traveled to Europe, and became the pupil of Ludwig Thuille in [MASK] and Vincent d'Indy in Paris."
2014,Robert Michels,[X] died in [Y] .,Rome,"Robert Michels ([ˈmɪçəls]; 9 January 1876 in Cologne, Germany – 3 May 1936 in [MASK]) was a German sociologist who wrote on the political behavior of intellectual elites and contributed to elite theory."
2016,Chevalier de Saint-George,[X] died in [Y] .,Paris,"Joseph Bologne, Chevalier de Saint-Georges (December 25, 1745 – June 10, 1799) was a champion fencer, a virtuoso violinist and conductor of the leading symphony orchestra in [MASK]."
2018,Louis XVII of France,[X] died in [Y] .,Paris,"Louis XVII (27 March 1785 in Versailles – 8 June 1795 in [MASK]), from birth to 1789 known as Louis-Charles, Duke of Normandy; then from 1789 to 1791 as Louis-Charles, Dauphin of France; and from 1791 to 1792 as Louis-Charles, Prince Royal of France, was the younger son of King Louis XVI of France and Queen Marie Antoinette."
2026,Kisho Kurokawa,[X] died in [Y] .,Tokyo,"During the preparation for the 1960 [MASK] World Design Conference a group of young architects and designers, including Kiyonori Kikutake, Kisho Kurokawa and Fumihiko Maki prepared the publication of the Metabolism manifesto."
2027,Pauline Viardot,[X] died in [Y] .,Paris,"After studying in [MASK], Berlin, and Vienna, he made his debut as a baritone (following encouragement from Pauline Viardot) in Wiesbaden, in 1891, as the Herald in Lohengrin."
2030,Claude Fleury,[X] died in [Y] .,Paris,"Claude Fleury (6 December 1640, [MASK] – 14 July 1723, Paris), was a French ecclesiastical historian."
2034,Thomas Willing,[X] died in [Y] .,Philadelphia,"Thomas Willing was born in [MASK], the son of Charles Willing, who twice served as mayor of Philadelphia, and Anne Shippen, granddaughter of Edward Shippen, who was the second mayor of Philadelphia."
2040,Maximilien Robespierre,[X] died in [Y] .,Paris,"For example, in regard to the French Revolution, a historian who works with the traditional narrative might be more interested in the revolution as a single entity (one revolution), centre it in [MASK], and rely heavily upon large figures such as Maximilien Robespierre."
