,answers,original,parrot_0,parrot_1,parrot_2
400,italy,"[{'token': 'venice', 'score': 0.402}, {'token': '""', 'score': 0.151}, {'token': 'italy', 'score': 0.106}, {'token': 'florence', 'score': 0.053}, {'token': 'rome', 'score': 0.043}, {'token': 'ferrara', 'score': 0.023}, {'token': 'naples', 'score': 0.011}, {'token': 'italian', 'score': 0.009}, {'token': 'siena', 'score': 0.008}, {'token': 'milan', 'score': 0.008}, {'token': 'bologna', 'score': 0.007}, {'token': 'michelangelo', 'score': 0.006}, {'token': 'parma', 'score': 0.006}, {'token': 'painting', 'score': 0.006}, {'token': 'italia', 'score': 0.006}]","[{'token': '.', 'score': 0.925}, {'token': ';', 'score': 0.066}, {'token': '?', 'score': 0.005}, {'token': '!', 'score': 0.002}, {'token': '|', 'score': 0.0}, {'token': '...', 'score': 0.0}, {'token': 'italy', 'score': 0.0}, {'token': 'germany', 'score': 0.0}, {'token': '।', 'score': 0.0}, {'token': '""', 'score': 0.0}, {'token': 'florence', 'score': 0.0}, {'token': 'america', 'score': 0.0}, {'token': 'venice', 'score': 0.0}, {'token': ""'"", 'score': 0.0}, {'token': 'berlin', 'score': 0.0}]","[{'token': '.', 'score': 0.906}, {'token': ';', 'score': 0.088}, {'token': '!', 'score': 0.003}, {'token': '?', 'score': 0.002}, {'token': '|', 'score': 0.0}, {'token': '...', 'score': 0.0}, {'token': '।', 'score': 0.0}, {'token': 'italy', 'score': 0.0}, {'token': 'germany', 'score': 0.0}, {'token': '""', 'score': 0.0}, {'token': 'america', 'score': 0.0}, {'token': ""'"", 'score': 0.0}, {'token': 'europe', 'score': 0.0}, {'token': 'japan', 'score': 0.0}, {'token': 'berlin', 'score': 0.0}]",
401,algeria,"[{'token': 'algeria', 'score': 0.945}, {'token': 'morocco', 'score': 0.039}, {'token': 'tunisia', 'score': 0.015}, {'token': 'algerian', 'score': 0.0}, {'token': 'egypt', 'score': 0.0}, {'token': 'chad', 'score': 0.0}, {'token': 'libya', 'score': 0.0}, {'token': 'mali', 'score': 0.0}, {'token': 'senegal', 'score': 0.0}, {'token': 'lebanon', 'score': 0.0}, {'token': 'moroccan', 'score': 0.0}, {'token': 'sahara', 'score': 0.0}, {'token': 'cameroon', 'score': 0.0}, {'token': 'algiers', 'score': 0.0}, {'token': 'niger', 'score': 0.0}]",,,
402,germany,"[{'token': 'germany', 'score': 0.776}, {'token': 'austria', 'score': 0.191}, {'token': 'switzerland', 'score': 0.022}, {'token': 'italy', 'score': 0.005}, {'token': 'france', 'score': 0.003}, {'token': 'bavaria', 'score': 0.0}, {'token': 'poland', 'score': 0.0}, {'token': 'finland', 'score': 0.0}, {'token': 'liechtenstein', 'score': 0.0}, {'token': 'norway', 'score': 0.0}, {'token': 'netherlands', 'score': 0.0}, {'token': 'luxembourg', 'score': 0.0}, {'token': 'hungary', 'score': 0.0}, {'token': 'czechoslovakia', 'score': 0.0}, {'token': 'sweden', 'score': 0.0}]",,,
403,singapore,"[{'token': 'singapore', 'score': 0.941}, {'token': 'malaysia', 'score': 0.012}, {'token': 'london', 'score': 0.007}, {'token': 'shanghai', 'score': 0.004}, {'token': 'penang', 'score': 0.003}, {'token': 'sydney', 'score': 0.002}, {'token': 'taiwan', 'score': 0.002}, {'token': 'johor', 'score': 0.002}, {'token': 'china', 'score': 0.001}, {'token': 'australia', 'score': 0.001}, {'token': 'england', 'score': 0.001}, {'token': 'beijing', 'score': 0.001}, {'token': 'selangor', 'score': 0.001}, {'token': 'malacca', 'score': 0.001}, {'token': 'victoria', 'score': 0.001}]",,,
404,france,"[{'token': 'france', 'score': 0.978}, {'token': 'lorraine', 'score': 0.021}, {'token': 'metz', 'score': 0.001}, {'token': 'luxembourg', 'score': 0.0}, {'token': 'marne', 'score': 0.0}, {'token': 'alsace', 'score': 0.0}, {'token': 'germany', 'score': 0.0}, {'token': 'quebec', 'score': 0.0}, {'token': 'belgium', 'score': 0.0}, {'token': 'louisiana', 'score': 0.0}, {'token': 'rhone', 'score': 0.0}, {'token': 'normandy', 'score': 0.0}, {'token': 'champagne', 'score': 0.0}, {'token': 'somme', 'score': 0.0}, {'token': 'fr', 'score': 0.0}]",,,
405,japan,"[{'token': 'japan', 'score': 1.0}, {'token': 'japanese', 'score': 0.0}, {'token': 'hokkaido', 'score': 0.0}, {'token': 'russia', 'score': 0.0}, {'token': 'indonesia', 'score': 0.0}, {'token': 'china', 'score': 0.0}, {'token': 'finland', 'score': 0.0}, {'token': 'usa', 'score': 0.0}, {'token': 'taiwan', 'score': 0.0}, {'token': 'italy', 'score': 0.0}, {'token': 'india', 'score': 0.0}, {'token': 'us', 'score': 0.0}, {'token': 'germany', 'score': 0.0}, {'token': 'jp', 'score': 0.0}, {'token': 'australia', 'score': 0.0}]",,,
406,belgium,"[{'token': 'belgium', 'score': 0.932}, {'token': 'brussels', 'score': 0.048}, {'token': 'liege', 'score': 0.004}, {'token': 'antwerp', 'score': 0.003}, {'token': 'paris', 'score': 0.001}, {'token': 'london', 'score': 0.001}, {'token': 'victoria', 'score': 0.001}, {'token': 'belgian', 'score': 0.001}, {'token': 'ghent', 'score': 0.001}, {'token': 'luxembourg', 'score': 0.001}, {'token': 'madagascar', 'score': 0.0}, {'token': 'flanders', 'score': 0.0}, {'token': 'johannesburg', 'score': 0.0}, {'token': 'france', 'score': 0.0}, {'token': 'suriname', 'score': 0.0}]","[{'token': 'belgium', 'score': 0.674}, {'token': 'flanders', 'score': 0.117}, {'token': 'europe', 'score': 0.056}, {'token': 'africa', 'score': 0.038}, {'token': 'france', 'score': 0.036}, {'token': 'madagascar', 'score': 0.018}, {'token': 'brussels', 'score': 0.01}, {'token': 'luxembourg', 'score': 0.01}, {'token': 'germany', 'score': 0.003}, {'token': 'belgian', 'score': 0.003}, {'token': 'congo', 'score': 0.002}, {'token': 'rwanda', 'score': 0.002}, {'token': 'algeria', 'score': 0.002}, {'token': 'indochina', 'score': 0.002}, {'token': 'gabon', 'score': 0.001}]",,
407,philippines,"[{'token': 'further', 'score': 0.26}, {'token': 'has', 'score': 0.082}, {'token': 'radically', 'score': 0.053}, {'token': 'completely', 'score': 0.048}, {'token': 'dramatically', 'score': 0.039}, {'token': 'significantly', 'score': 0.036}, {'token': 'successfully', 'score': 0.034}, {'token': 'effectively', 'score': 0.031}, {'token': 'also', 'score': 0.031}, {'token': 'had', 'score': 0.027}, {'token': 'clearly', 'score': 0.018}, {'token': 'greatly', 'score': 0.013}, {'token': 'permanently', 'score': 0.012}, {'token': 'subtly', 'score': 0.011}, {'token': 'firmly', 'score': 0.01}]",,,
408,belgium,"[{'token': 'germany', 'score': 0.437}, {'token': 'belgium', 'score': 0.263}, {'token': 'luxembourg', 'score': 0.073}, {'token': 'switzerland', 'score': 0.072}, {'token': 'netherlands', 'score': 0.057}, {'token': 'westphalia', 'score': 0.018}, {'token': 'france', 'score': 0.012}, {'token': 'saxony', 'score': 0.005}, {'token': 'latvia', 'score': 0.004}, {'token': 'denmark', 'score': 0.004}, {'token': 'austria', 'score': 0.003}, {'token': 'flanders', 'score': 0.003}, {'token': 'hesse', 'score': 0.002}, {'token': 'bavaria', 'score': 0.002}, {'token': 'alsace', 'score': 0.002}]",,,
409,armenia,"[{'token': 'italy', 'score': 0.473}, {'token': 'turkey', 'score': 0.103}, {'token': 'albania', 'score': 0.059}, {'token': 'cyprus', 'score': 0.05}, {'token': 'greece', 'score': 0.036}, {'token': 'israel', 'score': 0.03}, {'token': 'australia', 'score': 0.025}, {'token': 'france', 'score': 0.019}, {'token': 'bulgaria', 'score': 0.017}, {'token': 'macedonia', 'score': 0.016}, {'token': 'denmark', 'score': 0.015}, {'token': 'germany', 'score': 0.012}, {'token': 'switzerland', 'score': 0.011}, {'token': 'spain', 'score': 0.008}, {'token': 'russia', 'score': 0.007}]",,,
410,denmark,"[{'token': 'danish', 'score': 0.578}, {'token': 'norwegian', 'score': 0.402}, {'token': 'swedish', 'score': 0.014}, {'token': 'finnish', 'score': 0.001}, {'token': 'sami', 'score': 0.001}, {'token': 'dutch', 'score': 0.001}, {'token': 'german', 'score': 0.001}, {'token': 'greenland', 'score': 0.0}, {'token': 'swiss', 'score': 0.0}, {'token': 'danes', 'score': 0.0}, {'token': 'french', 'score': 0.0}, {'token': 'bergen', 'score': 0.0}, {'token': 'british', 'score': 0.0}, {'token': 'scandinavian', 'score': 0.0}, {'token': 'latvian', 'score': 0.0}]",,,
411,australia,"[{'token': 'australia', 'score': 0.999}, {'token': 'victoria', 'score': 0.0}, {'token': 'queensland', 'score': 0.0}, {'token': 'justice', 'score': 0.0}, {'token': 'australian', 'score': 0.0}, {'token': 'tasmania', 'score': 0.0}, {'token': 'adelaide', 'score': 0.0}, {'token': 'melbourne', 'score': 0.0}, {'token': 'nsw', 'score': 0.0}, {'token': 'canada', 'score': 0.0}, {'token': 'sydney', 'score': 0.0}, {'token': 'oceania', 'score': 0.0}, {'token': 'australians', 'score': 0.0}, {'token': 'malaysia', 'score': 0.0}, {'token': 'appeal', 'score': 0.0}]",,,
412,ireland,"[{'token': 'ireland', 'score': 0.535}, {'token': 'dublin', 'score': 0.109}, {'token': 'ulster', 'score': 0.097}, {'token': 'limerick', 'score': 0.036}, {'token': 'belfast', 'score': 0.014}, {'token': 'donegal', 'score': 0.013}, {'token': 'london', 'score': 0.012}, {'token': 'leinster', 'score': 0.01}, {'token': 'tyrone', 'score': 0.01}, {'token': 'munster', 'score': 0.009}, {'token': 'ulysses', 'score': 0.009}, {'token': 'cork', 'score': 0.008}, {'token': 'tipperary', 'score': 0.007}, {'token': 'galway', 'score': 0.007}, {'token': 'england', 'score': 0.005}]",,,
413,taiwan,"[{'token': 'taiwan', 'score': 0.988}, {'token': 'taiwanese', 'score': 0.003}, {'token': 'china', 'score': 0.003}, {'token': 'singapore', 'score': 0.003}, {'token': 'vietnam', 'score': 0.002}, {'token': 'taipei', 'score': 0.0}, {'token': 'guam', 'score': 0.0}, {'token': 'malaysia', 'score': 0.0}, {'token': 'roc', 'score': 0.0}, {'token': 'hawaii', 'score': 0.0}, {'token': 'myanmar', 'score': 0.0}, {'token': 'indonesia', 'score': 0.0}, {'token': 'cambodia', 'score': 0.0}, {'token': 'macau', 'score': 0.0}, {'token': 'liberia', 'score': 0.0}]","[{'token': 'taiwan', 'score': 0.952}, {'token': 'china', 'score': 0.021}, {'token': 'vietnam', 'score': 0.012}, {'token': 'taiwanese', 'score': 0.003}, {'token': 'singapore', 'score': 0.003}, {'token': 'taipei', 'score': 0.001}, {'token': 'myanmar', 'score': 0.001}, {'token': 'malaysia', 'score': 0.001}, {'token': 'guam', 'score': 0.001}, {'token': 'cambodia', 'score': 0.0}, {'token': 'macau', 'score': 0.0}, {'token': 'indonesia', 'score': 0.0}, {'token': 'roc', 'score': 0.0}, {'token': 'laos', 'score': 0.0}, {'token': 'hawaii', 'score': 0.0}]","[{'token': 'taiwan', 'score': 0.974}, {'token': 'vietnam', 'score': 0.008}, {'token': 'china', 'score': 0.008}, {'token': 'taiwanese', 'score': 0.003}, {'token': 'singapore', 'score': 0.003}, {'token': 'taipei', 'score': 0.001}, {'token': 'myanmar', 'score': 0.0}, {'token': 'malaysia', 'score': 0.0}, {'token': 'roc', 'score': 0.0}, {'token': 'cambodia', 'score': 0.0}, {'token': 'guam', 'score': 0.0}, {'token': 'burma', 'score': 0.0}, {'token': 'macau', 'score': 0.0}, {'token': 'seychelles', 'score': 0.0}, {'token': 'indonesia', 'score': 0.0}]","[{'token': 'taiwan', 'score': 0.96}, {'token': 'china', 'score': 0.015}, {'token': 'vietnam', 'score': 0.009}, {'token': 'taiwanese', 'score': 0.004}, {'token': 'singapore', 'score': 0.003}, {'token': 'myanmar', 'score': 0.001}, {'token': 'taipei', 'score': 0.001}, {'token': 'guam', 'score': 0.001}, {'token': 'malaysia', 'score': 0.001}, {'token': 'cambodia', 'score': 0.0}, {'token': 'roc', 'score': 0.0}, {'token': 'macau', 'score': 0.0}, {'token': 'indonesia', 'score': 0.0}, {'token': 'laos', 'score': 0.0}, {'token': 'hawaii', 'score': 0.0}]"
414,france,"[{'token': 'france', 'score': 0.611}, {'token': 'greece', 'score': 0.219}, {'token': 'italy', 'score': 0.056}, {'token': 'monaco', 'score': 0.019}, {'token': 'cyprus', 'score': 0.01}, {'token': 'lebanon', 'score': 0.008}, {'token': 'tunisia', 'score': 0.008}, {'token': 'romania', 'score': 0.006}, {'token': 'egypt', 'score': 0.006}, {'token': 'algeria', 'score': 0.006}, {'token': 'switzerland', 'score': 0.004}, {'token': 'argentina', 'score': 0.003}, {'token': 'spain', 'score': 0.003}, {'token': 'paris', 'score': 0.003}, {'token': 'israel', 'score': 0.003}]","[{'token': 'france', 'score': 0.371}, {'token': 'greece', 'score': 0.203}, {'token': 'lebanon', 'score': 0.104}, {'token': 'cyprus', 'score': 0.058}, {'token': 'tunisia', 'score': 0.028}, {'token': 'algeria', 'score': 0.026}, {'token': 'egypt', 'score': 0.024}, {'token': 'morocco', 'score': 0.016}, {'token': 'monaco', 'score': 0.016}, {'token': 'syria', 'score': 0.011}, {'token': 'haiti', 'score': 0.008}, {'token': 'quebec', 'score': 0.007}, {'token': 'luxembourg', 'score': 0.005}, {'token': 'turkey', 'score': 0.005}, {'token': 'switzerland', 'score': 0.005}]","[{'token': 'france', 'score': 0.71}, {'token': 'algeria', 'score': 0.069}, {'token': 'tunisia', 'score': 0.029}, {'token': 'lebanon', 'score': 0.022}, {'token': 'monaco', 'score': 0.017}, {'token': 'morocco', 'score': 0.015}, {'token': 'greece', 'score': 0.013}, {'token': 'egypt', 'score': 0.009}, {'token': 'syria', 'score': 0.007}, {'token': 'paris', 'score': 0.007}, {'token': 'quebec', 'score': 0.007}, {'token': 'switzerland', 'score': 0.007}, {'token': 'haiti', 'score': 0.006}, {'token': 'israel', 'score': 0.006}, {'token': 'luxembourg', 'score': 0.005}]","[{'token': 'france', 'score': 0.958}, {'token': 'francis', 'score': 0.004}, {'token': 'andre', 'score': 0.003}, {'token': 'roland', 'score': 0.002}, {'token': 'leo', 'score': 0.002}, {'token': 'yves', 'score': 0.001}, {'token': 'jacques', 'score': 0.001}, {'token': 'maurice', 'score': 0.001}, {'token': 'catherine', 'score': 0.001}, {'token': 'simone', 'score': 0.001}, {'token': 'ariel', 'score': 0.001}, {'token': 'olivier', 'score': 0.001}, {'token': 'serge', 'score': 0.001}, {'token': 'bernard', 'score': 0.001}, {'token': 'eric', 'score': 0.001}]"
415,canada,"[{'token': 'canada', 'score': 1.0}, {'token': 'manitoba', 'score': 0.0}, {'token': 'canadian', 'score': 0.0}, {'token': 'ontario', 'score': 0.0}, {'token': 'australia', 'score': 0.0}, {'token': 'usa', 'score': 0.0}, {'token': 'india', 'score': 0.0}, {'token': 'saskatchewan', 'score': 0.0}, {'token': 'quebec', 'score': 0.0}, {'token': 'province', 'score': 0.0}, {'token': 'pakistan', 'score': 0.0}, {'token': 'scotland', 'score': 0.0}, {'token': 'germany', 'score': 0.0}, {'token': 'alberta', 'score': 0.0}, {'token': 'netherlands', 'score': 0.0}]",,,
416,afghanistan,"[{'token': 'afghanistan', 'score': 0.707}, {'token': 'pakistan', 'score': 0.223}, {'token': 'asia', 'score': 0.019}, {'token': 'india', 'score': 0.008}, {'token': 'kabul', 'score': 0.006}, {'token': 'peshawar', 'score': 0.005}, {'token': 'persia', 'score': 0.004}, {'token': 'khyber', 'score': 0.002}, {'token': 'kyrgyzstan', 'score': 0.002}, {'token': 'uzbekistan', 'score': 0.002}, {'token': 'khorasan', 'score': 0.002}, {'token': 'turkmenistan', 'score': 0.002}, {'token': 'tajikistan', 'score': 0.002}, {'token': 'pas', 'score': 0.001}, {'token': 'iraq', 'score': 0.001}]",,,
417,sweden,"[{'token': 'sweden', 'score': 0.678}, {'token': 'history', 'score': 0.142}, {'token': 'europe', 'score': 0.058}, {'token': 'finland', 'score': 0.029}, {'token': 'swedish', 'score': 0.024}, {'token': 'scandinavia', 'score': 0.02}, {'token': 'norway', 'score': 0.008}, {'token': 'stockholm', 'score': 0.004}, {'token': 'denmark', 'score': 0.003}, {'token': 'iceland', 'score': 0.002}, {'token': 'english', 'score': 0.002}, {'token': 'eurovision', 'score': 0.001}, {'token': 'germany', 'score': 0.001}, {'token': 'russia', 'score': 0.001}, {'token': '2014', 'score': 0.001}]",,,
418,belgium,"[{'token': 'belgium', 'score': 0.928}, {'token': 'brussels', 'score': 0.02}, {'token': 'switzerland', 'score': 0.009}, {'token': 'britain', 'score': 0.007}, {'token': 'germany', 'score': 0.006}, {'token': 'england', 'score': 0.005}, {'token': 'luxembourg', 'score': 0.003}, {'token': 'holland', 'score': 0.002}, {'token': 'belgian', 'score': 0.002}, {'token': 'flanders', 'score': 0.001}, {'token': 'france', 'score': 0.001}, {'token': 'antwerp', 'score': 0.001}, {'token': 'italy', 'score': 0.001}, {'token': 'america', 'score': 0.001}, {'token': 'amsterdam', 'score': 0.001}]",,,
419,switzerland,"[{'token': 'italy', 'score': 0.926}, {'token': 'switzerland', 'score': 0.024}, {'token': 'france', 'score': 0.007}, {'token': 'germany', 'score': 0.004}, {'token': 'australia', 'score': 0.004}, {'token': 'spain', 'score': 0.004}, {'token': 'austria', 'score': 0.003}, {'token': 'sweden', 'score': 0.003}, {'token': 'finland', 'score': 0.003}, {'token': 'argentina', 'score': 0.002}, {'token': 'belgium', 'score': 0.002}, {'token': 'brazil', 'score': 0.001}, {'token': 'canada', 'score': 0.001}, {'token': 'slovenia', 'score': 0.001}, {'token': 'croatia', 'score': 0.001}]",,,
420,venezuela,"[{'token': 'colombia', 'score': 0.36}, {'token': 'venezuela', 'score': 0.185}, {'token': 'argentina', 'score': 0.173}, {'token': 'spain', 'score': 0.093}, {'token': 'mexico', 'score': 0.074}, {'token': 'ecuador', 'score': 0.016}, {'token': 'panama', 'score': 0.01}, {'token': 'peru', 'score': 0.01}, {'token': 'chile', 'score': 0.008}, {'token': 'paraguay', 'score': 0.007}, {'token': 'guatemala', 'score': 0.007}, {'token': 'bolivia', 'score': 0.007}, {'token': 'cuba', 'score': 0.006}, {'token': 'brazil', 'score': 0.005}, {'token': 'honduras', 'score': 0.005}]",,"[{'token': 'colombia', 'score': 0.488}, {'token': 'venezuela', 'score': 0.103}, {'token': 'argentina', 'score': 0.099}, {'token': 'mexico', 'score': 0.085}, {'token': 'spain', 'score': 0.057}, {'token': 'ecuador', 'score': 0.053}, {'token': 'panama', 'score': 0.013}, {'token': 'peru', 'score': 0.01}, {'token': 'bolivia', 'score': 0.01}, {'token': 'brazil', 'score': 0.007}, {'token': 'colombian', 'score': 0.006}, {'token': 'madrid', 'score': 0.005}, {'token': 'uruguay', 'score': 0.005}, {'token': 'nicaragua', 'score': 0.005}, {'token': 'chile', 'score': 0.005}]","[{'token': 'colombia', 'score': 0.437}, {'token': 'venezuela', 'score': 0.153}, {'token': 'argentina', 'score': 0.123}, {'token': 'mexico', 'score': 0.109}, {'token': 'spain', 'score': 0.05}, {'token': 'panama', 'score': 0.015}, {'token': 'ecuador', 'score': 0.013}, {'token': 'guatemala', 'score': 0.011}, {'token': 'paraguay', 'score': 0.01}, {'token': 'peru', 'score': 0.009}, {'token': 'telenovela', 'score': 0.007}, {'token': 'uruguay', 'score': 0.007}, {'token': 'bolivia', 'score': 0.007}, {'token': 'honduras', 'score': 0.006}, {'token': 'cuba', 'score': 0.004}]"
421,japan,"[{'token': 'japan', 'score': 1.0}, {'token': 'taiwan', 'score': 0.0}, {'token': 'thailand', 'score': 0.0}, {'token': 'italy', 'score': 0.0}, {'token': 'japanese', 'score': 0.0}, {'token': 'australia', 'score': 0.0}, {'token': 'india', 'score': 0.0}, {'token': 'china', 'score': 0.0}, {'token': 'asia', 'score': 0.0}, {'token': 'indonesia', 'score': 0.0}, {'token': 'korea', 'score': 0.0}, {'token': 'poland', 'score': 0.0}, {'token': 'finland', 'score': 0.0}, {'token': 'france', 'score': 0.0}, {'token': 'brazil', 'score': 0.0}]",,,
422,spain,"[{'token': 'argentina', 'score': 0.539}, {'token': 'chile', 'score': 0.113}, {'token': 'italy', 'score': 0.072}, {'token': 'brazil', 'score': 0.068}, {'token': 'colombia', 'score': 0.056}, {'token': 'cuba', 'score': 0.037}, {'token': 'bolivia', 'score': 0.027}, {'token': 'venezuela', 'score': 0.024}, {'token': 'uruguay', 'score': 0.017}, {'token': 'ecuador', 'score': 0.012}, {'token': 'spain', 'score': 0.011}, {'token': 'peru', 'score': 0.007}, {'token': 'paraguay', 'score': 0.003}, {'token': 'mexico', 'score': 0.003}, {'token': 'france', 'score': 0.002}]","[{'token': 'italy', 'score': 0.194}, {'token': 'mexico', 'score': 0.19}, {'token': 'spain', 'score': 0.136}, {'token': 'chile', 'score': 0.091}, {'token': 'argentina', 'score': 0.077}, {'token': 'venezuela', 'score': 0.053}, {'token': 'brazil', 'score': 0.038}, {'token': 'and', 'score': 0.03}, {'token': 'cuba', 'score': 0.023}, {'token': 'ecuador', 'score': 0.022}, {'token': 'france', 'score': 0.022}, {'token': 'bolivia', 'score': 0.018}, {'token': ',', 'score': 0.017}, {'token': 'colombia', 'score': 0.016}, {'token': 'peru', 'score': 0.007}]","[{'token': 'mexico', 'score': 0.192}, {'token': 'spain', 'score': 0.156}, {'token': 'argentina', 'score': 0.121}, {'token': 'italy', 'score': 0.118}, {'token': 'chile', 'score': 0.106}, {'token': 'venezuela', 'score': 0.061}, {'token': 'brazil', 'score': 0.044}, {'token': 'and', 'score': 0.028}, {'token': 'bolivia', 'score': 0.024}, {'token': 'ecuador', 'score': 0.021}, {'token': 'cuba', 'score': 0.02}, {'token': 'france', 'score': 0.017}, {'token': 'colombia', 'score': 0.016}, {'token': ',', 'score': 0.013}, {'token': 'peru', 'score': 0.01}]","[{'token': 'italy', 'score': 0.471}, {'token': 'argentina', 'score': 0.211}, {'token': 'brazil', 'score': 0.127}, {'token': 'chile', 'score': 0.074}, {'token': 'venezuela', 'score': 0.026}, {'token': 'mexico', 'score': 0.024}, {'token': 'colombia', 'score': 0.009}, {'token': 'cuba', 'score': 0.009}, {'token': 'bolivia', 'score': 0.007}, {'token': 'switzerland', 'score': 0.007}, {'token': 'ecuador', 'score': 0.006}, {'token': 'uruguay', 'score': 0.005}, {'token': 'france', 'score': 0.004}, {'token': 'paraguay', 'score': 0.003}, {'token': 'romania', 'score': 0.002}]"
