,answers,original,parrot_0,parrot_1,parrot_2
354,heidelberg,"[{'token': 'worms', 'score': 0.164}, {'token': 'stuttgart', 'score': 0.151}, {'token': 'munich', 'score': 0.088}, {'token': 'freiburg', 'score': 0.065}, {'token': 'frankfurt', 'score': 0.056}, {'token': 'mainz', 'score': 0.041}, {'token': 'constance', 'score': 0.032}, {'token': 'bonn', 'score': 0.031}, {'token': 'darmstadt', 'score': 0.024}, {'token': 'heidelberg', 'score': 0.021}, {'token': 'mannheim', 'score': 0.019}, {'token': 'karlsruhe', 'score': 0.019}, {'token': 'augsburg', 'score': 0.017}, {'token': 'aachen', 'score': 0.014}, {'token': 'cologne', 'score': 0.013}]","[{'token': 'worms', 'score': 0.213}, {'token': 'heidelberg', 'score': 0.199}, {'token': 'karlsruhe', 'score': 0.123}, {'token': 'freiburg', 'score': 0.087}, {'token': 'mannheim', 'score': 0.086}, {'token': 'stuttgart', 'score': 0.084}, {'token': 'baden', 'score': 0.036}, {'token': 'constance', 'score': 0.033}, {'token': '##heim', 'score': 0.019}, {'token': 'bonn', 'score': 0.017}, {'token': 'mainz', 'score': 0.013}, {'token': 'landau', 'score': 0.011}, {'token': 'darmstadt', 'score': 0.009}, {'token': '##weiler', 'score': 0.004}, {'token': 'dusseldorf', 'score': 0.004}]","[{'token': 'heidelberg', 'score': 0.221}, {'token': 'worms', 'score': 0.204}, {'token': 'karlsruhe', 'score': 0.128}, {'token': 'stuttgart', 'score': 0.101}, {'token': 'mannheim', 'score': 0.099}, {'token': 'freiburg', 'score': 0.076}, {'token': 'baden', 'score': 0.032}, {'token': 'constance', 'score': 0.025}, {'token': '##heim', 'score': 0.022}, {'token': 'landau', 'score': 0.011}, {'token': 'bonn', 'score': 0.011}, {'token': 'mainz', 'score': 0.009}, {'token': 'darmstadt', 'score': 0.008}, {'token': '##weiler', 'score': 0.004}, {'token': 'strasbourg', 'score': 0.003}]",
355,columbus,"[{'token': 'denver', 'score': 0.373}, {'token': 'colorado', 'score': 0.165}, {'token': 'townsend', 'score': 0.033}, {'token': 'lamar', 'score': 0.027}, {'token': 'pueblo', 'score': 0.024}, {'token': 'aurora', 'score': 0.016}, {'token': 'aspen', 'score': 0.011}, {'token': 'austin', 'score': 0.009}, {'token': 'paris', 'score': 0.009}, {'token': 'parker', 'score': 0.007}, {'token': 'arkansas', 'score': 0.006}, {'token': 'cheyenne', 'score': 0.005}, {'token': 'peru', 'score': 0.005}, {'token': 'boulder', 'score': 0.005}, {'token': 'texas', 'score': 0.005}]","[{'token': 'denver', 'score': 0.529}, {'token': 'colorado', 'score': 0.408}, {'token': 'columbus', 'score': 0.018}, {'token': 'nebraska', 'score': 0.004}, {'token': 'louisville', 'score': 0.003}, {'token': 'ohio', 'score': 0.003}, {'token': 'omaha', 'score': 0.003}, {'token': 'cheyenne', 'score': 0.002}, {'token': 'phoenix', 'score': 0.002}, {'token': 'helena', 'score': 0.002}, {'token': 'pueblo', 'score': 0.002}, {'token': 'arkansas', 'score': 0.001}, {'token': 'cincinnati', 'score': 0.001}, {'token': 'texas', 'score': 0.001}, {'token': 'yellowstone', 'score': 0.001}]","[{'token': 'columbus', 'score': 0.87}, {'token': 'denver', 'score': 0.09}, {'token': 'helena', 'score': 0.005}, {'token': 'colorado', 'score': 0.003}, {'token': 'pueblo', 'score': 0.002}, {'token': 'lincoln', 'score': 0.002}, {'token': 'aurora', 'score': 0.002}, {'token': 'louisville', 'score': 0.002}, {'token': 'jackson', 'score': 0.001}, {'token': 'canton', 'score': 0.001}, {'token': 'omaha', 'score': 0.001}, {'token': 'phoenix', 'score': 0.001}, {'token': 'cheyenne', 'score': 0.001}, {'token': 'springs', 'score': 0.001}, {'token': 'buffalo', 'score': 0.001}]","[{'token': 'columbus', 'score': 0.813}, {'token': 'denver', 'score': 0.139}, {'token': 'helena', 'score': 0.007}, {'token': 'colorado', 'score': 0.004}, {'token': 'pueblo', 'score': 0.003}, {'token': 'aurora', 'score': 0.003}, {'token': 'lincoln', 'score': 0.003}, {'token': 'louisville', 'score': 0.002}, {'token': 'jackson', 'score': 0.002}, {'token': 'omaha', 'score': 0.001}, {'token': 'phoenix', 'score': 0.001}, {'token': 'cheyenne', 'score': 0.001}, {'token': 'canton', 'score': 0.001}, {'token': 'springs', 'score': 0.001}, {'token': 'buffalo', 'score': 0.001}]"
356,hyderabad,"[{'token': 'hyderabad', 'score': 0.382}, {'token': 'reddy', 'score': 0.18}, {'token': 'mandal', 'score': 0.099}, {'token': 'telangana', 'score': 0.076}, {'token': 'andhra', 'score': 0.034}, {'token': 'madras', 'score': 0.019}, {'token': 'congress', 'score': 0.014}, {'token': 'mla', 'score': 0.011}, {'token': 'krishna', 'score': 0.011}, {'token': 'central', 'score': 0.01}, {'token': 'kota', 'score': 0.008}, {'token': 'headquarters', 'score': 0.004}, {'token': 'nadia', 'score': 0.004}, {'token': 'karnataka', 'score': 0.003}, {'token': 'secretariat', 'score': 0.003}]","[{'token': 'reddy', 'score': 0.15}, {'token': 'hyderabad', 'score': 0.144}, {'token': 'mandal', 'score': 0.095}, {'token': 'congress', 'score': 0.052}, {'token': 'madras', 'score': 0.046}, {'token': 'mla', 'score': 0.029}, {'token': 'andhra', 'score': 0.027}, {'token': 'kota', 'score': 0.026}, {'token': 'central', 'score': 0.026}, {'token': 'telangana', 'score': 0.026}, {'token': 'karnataka', 'score': 0.015}, {'token': 'district', 'score': 0.012}, {'token': 'krishna', 'score': 0.008}, {'token': 'state', 'score': 0.008}, {'token': 'headquarters', 'score': 0.007}]","[{'token': 'reddy', 'score': 0.141}, {'token': 'hyderabad', 'score': 0.092}, {'token': 'congress', 'score': 0.077}, {'token': 'mandal', 'score': 0.074}, {'token': 'madras', 'score': 0.052}, {'token': 'kota', 'score': 0.038}, {'token': 'mla', 'score': 0.034}, {'token': 'central', 'score': 0.029}, {'token': 'andhra', 'score': 0.026}, {'token': 'telangana', 'score': 0.024}, {'token': 'karnataka', 'score': 0.014}, {'token': 'district', 'score': 0.011}, {'token': 'krishna', 'score': 0.009}, {'token': 'state', 'score': 0.008}, {'token': 'city', 'score': 0.007}]",
357,dublin,"[{'token': 'dublin', 'score': 0.649}, {'token': '[unk]', 'score': 0.272}, {'token': 'connolly', 'score': 0.016}, {'token': 'leith', 'score': 0.012}, {'token': ':', 'score': 0.008}, {'token': 'eireann', 'score': 0.003}, {'token': 'kildare', 'score': 0.003}, {'token': ',', 'score': 0.002}, {'token': 'galway', 'score': 0.002}, {'token': 'capital', 'score': 0.002}, {'token': 'whitehall', 'score': 0.002}, {'token': '...', 'score': 0.001}, {'token': 'downtown', 'score': 0.001}, {'token': 'london', 'score': 0.001}, {'token': 'kilkenny', 'score': 0.001}]",,,
358,newton,"[{'token': 'indiana', 'score': 0.078}, {'token': 'alabama', 'score': 0.068}, {'token': 'kentucky', 'score': 0.046}, {'token': 'arkansas', 'score': 0.032}, {'token': 'texas', 'score': 0.028}, {'token': 'ohio', 'score': 0.027}, {'token': 'georgia', 'score': 0.027}, {'token': 'illinois', 'score': 0.027}, {'token': 'virginia', 'score': 0.026}, {'token': 'tennessee', 'score': 0.024}, {'token': 'england', 'score': 0.023}, {'token': 'pennsylvania', 'score': 0.022}, {'token': 'missouri', 'score': 0.02}, {'token': 'kansas', 'score': 0.02}, {'token': 'mississippi', 'score': 0.017}]","[{'token': 'indiana', 'score': 0.054}, {'token': 'alabama', 'score': 0.05}, {'token': 'england', 'score': 0.034}, {'token': 'kentucky', 'score': 0.028}, {'token': 'illinois', 'score': 0.024}, {'token': 'ohio', 'score': 0.024}, {'token': 'kansas', 'score': 0.024}, {'token': 'chicago', 'score': 0.022}, {'token': 'oklahoma', 'score': 0.019}, {'token': 'texas', 'score': 0.019}, {'token': 'pennsylvania', 'score': 0.017}, {'token': 'arkansas', 'score': 0.016}, {'token': 'georgia', 'score': 0.016}, {'token': 'missouri', 'score': 0.014}, {'token': 'tennessee', 'score': 0.013}]",,
359,manila,"[{'token': 'taipei', 'score': 0.211}, {'token': 'paris', 'score': 0.186}, {'token': 'independence', 'score': 0.137}, {'token': 'manila', 'score': 0.091}, {'token': 'friendship', 'score': 0.051}, {'token': 'peace', 'score': 0.027}, {'token': 'washington', 'score': 0.022}, {'token': 'guarantee', 'score': 0.016}, {'token': 'surrender', 'score': 0.016}, {'token': 'tokyo', 'score': 0.015}, {'token': 'ina', 'score': 0.01}, {'token': 'guam', 'score': 0.008}, {'token': '1946', 'score': 0.008}, {'token': 'rome', 'score': 0.008}, {'token': 'nanjing', 'score': 0.007}]","[{'token': 'paris', 'score': 0.246}, {'token': 'taipei', 'score': 0.212}, {'token': 'washington', 'score': 0.056}, {'token': 'manila', 'score': 0.055}, {'token': 'independence', 'score': 0.045}, {'token': 'friendship', 'score': 0.04}, {'token': 'peace', 'score': 0.02}, {'token': '1946', 'score': 0.019}, {'token': 'ina', 'score': 0.014}, {'token': 'tokyo', 'score': 0.012}, {'token': 'nanjing', 'score': 0.011}, {'token': 'lausanne', 'score': 0.009}, {'token': 'foundation', 'score': 0.009}, {'token': 'guam', 'score': 0.009}, {'token': 'guarantee', 'score': 0.008}]",,
360,palermo,"[{'token': 'palermo', 'score': 0.607}, {'token': 'messina', 'score': 0.253}, {'token': 'syracuse', 'score': 0.019}, {'token': 'petra', 'score': 0.016}, {'token': 'sicily', 'score': 0.009}, {'token': 'augusta', 'score': 0.009}, {'token': 'carthage', 'score': 0.004}, {'token': 'mani', 'score': 0.004}, {'token': 'sicilian', 'score': 0.004}, {'token': 'diana', 'score': 0.003}, {'token': 'marble', 'score': 0.002}, {'token': 'patti', 'score': 0.002}, {'token': 'hercules', 'score': 0.001}, {'token': 'malta', 'score': 0.001}, {'token': 'castro', 'score': 0.001}]",,,
361,delhi,"[{'token': 'delhi', 'score': 0.995}, {'token': 'india', 'score': 0.003}, {'token': 'ahmedabad', 'score': 0.0}, {'token': 'city', 'score': 0.0}, {'token': 'punjab', 'score': 0.0}, {'token': 'bengal', 'score': 0.0}, {'token': 'lahore', 'score': 0.0}, {'token': 'agra', 'score': 0.0}, {'token': 'kabul', 'score': 0.0}, {'token': 'mumbai', 'score': 0.0}, {'token': 'jaipur', 'score': 0.0}, {'token': 'capital', 'score': 0.0}, {'token': 'kashmir', 'score': 0.0}, {'token': 'patna', 'score': 0.0}, {'token': 'gujarat', 'score': 0.0}]",,,
362,munich,"[{'token': 'munich', 'score': 0.734}, {'token': 'vienna', 'score': 0.048}, {'token': 'dresden', 'score': 0.019}, {'token': 'augsburg', 'score': 0.017}, {'token': 'paris', 'score': 0.015}, {'token': 'bavaria', 'score': 0.014}, {'token': 'berlin', 'score': 0.012}, {'token': 'nuremberg', 'score': 0.011}, {'token': 'leipzig', 'score': 0.01}, {'token': 'germany', 'score': 0.009}, {'token': 'stuttgart', 'score': 0.009}, {'token': 'brussels', 'score': 0.008}, {'token': 'karlsruhe', 'score': 0.004}, {'token': 'cologne', 'score': 0.004}, {'token': 'weimar', 'score': 0.004}]",,,
363,chennai,"[{'token': 'chennai', 'score': 0.919}, {'token': 'tamil', 'score': 0.02}, {'token': 'india', 'score': 0.007}, {'token': 'kerala', 'score': 0.006}, {'token': 'karnataka', 'score': 0.006}, {'token': 'hyderabad', 'score': 0.006}, {'token': 'bangalore', 'score': 0.004}, {'token': 'madras', 'score': 0.004}, {'token': 'mumbai', 'score': 0.002}, {'token': 'malaysia', 'score': 0.001}, {'token': 'maharashtra', 'score': 0.001}, {'token': 'dubai', 'score': 0.001}, {'token': 'singapore', 'score': 0.001}, {'token': 'theatres', 'score': 0.001}, {'token': 'goa', 'score': 0.001}]",,,
364,minsk,"[{'token': 'minsk', 'score': 0.985}, {'token': 'most', 'score': 0.002}, {'token': 'mic', 'score': 0.001}, {'token': 'dinamo', 'score': 0.001}, {'token': 'brest', 'score': 0.001}, {'token': 'moscow', 'score': 0.001}, {'token': 'msc', 'score': 0.0}, {'token': 'belarus', 'score': 0.0}, {'token': 'match', 'score': 0.0}, {'token': 'kc', 'score': 0.0}, {'token': 'million', 'score': 0.0}, {'token': 'mikhail', 'score': 0.0}, {'token': 'mas', 'score': 0.0}, {'token': 'vilnius', 'score': 0.0}, {'token': 'sec', 'score': 0.0}]",,,
365,gloucester,"[{'token': 'bristol', 'score': 0.861}, {'token': 'gloucester', 'score': 0.087}, {'token': 'wells', 'score': 0.035}, {'token': 'plymouth', 'score': 0.002}, {'token': 'london', 'score': 0.002}, {'token': 'birmingham', 'score': 0.002}, {'token': 'cardiff', 'score': 0.001}, {'token': 'manchester', 'score': 0.001}, {'token': 'gloucestershire', 'score': 0.001}, {'token': 'bath', 'score': 0.001}, {'token': 'exeter', 'score': 0.001}, {'token': 'swindon', 'score': 0.001}, {'token': 'cambridge', 'score': 0.0}, {'token': 'salisbury', 'score': 0.0}, {'token': 'coventry', 'score': 0.0}]","[{'token': '.', 'score': 0.497}, {'token': ';', 'score': 0.305}, {'token': 'bristol', 'score': 0.099}, {'token': 'gloucester', 'score': 0.065}, {'token': 'bath', 'score': 0.006}, {'token': 'cheltenham', 'score': 0.004}, {'token': 'cardiff', 'score': 0.003}, {'token': '?', 'score': 0.002}, {'token': 'gloucestershire', 'score': 0.002}, {'token': 'london', 'score': 0.002}, {'token': 'wells', 'score': 0.002}, {'token': '!', 'score': 0.001}, {'token': 'taunton', 'score': 0.001}, {'token': '|', 'score': 0.001}, {'token': 'swindon', 'score': 0.001}]","[{'token': 'bristol', 'score': 0.915}, {'token': 'gloucester', 'score': 0.045}, {'token': 'wells', 'score': 0.024}, {'token': 'london', 'score': 0.004}, {'token': 'birmingham', 'score': 0.002}, {'token': 'plymouth', 'score': 0.002}, {'token': 'manchester', 'score': 0.001}, {'token': 'cardiff', 'score': 0.001}, {'token': 'bath', 'score': 0.001}, {'token': 'exeter', 'score': 0.001}, {'token': 'swindon', 'score': 0.0}, {'token': 'cambridge', 'score': 0.0}, {'token': 'edinburgh', 'score': 0.0}, {'token': 'gloucestershire', 'score': 0.0}, {'token': 'coventry', 'score': 0.0}]",
366,pearson,"[{'token': 'milton', 'score': 0.028}, {'token': 'clinton', 'score': 0.016}, {'token': 'atkinson', 'score': 0.015}, {'token': 'ashland', 'score': 0.014}, {'token': 'salem', 'score': 0.011}, {'token': 'berlin', 'score': 0.01}, {'token': 'town', 'score': 0.009}, {'token': 'marion', 'score': 0.009}, {'token': 'madison', 'score': 0.008}, {'token': 'adrian', 'score': 0.008}, {'token': 'waterloo', 'score': 0.007}, {'token': 'washington', 'score': 0.007}, {'token': 'burlington', 'score': 0.007}, {'token': 'monroe', 'score': 0.007}, {'token': 'manchester', 'score': 0.006}]",,,
367,albany,"[{'token': 'jasper', 'score': 0.009}, {'token': 'madison', 'score': 0.007}, {'token': 'eureka', 'score': 0.007}, {'token': 'marion', 'score': 0.007}, {'token': 'camden', 'score': 0.007}, {'token': 'jackson', 'score': 0.006}, {'token': 'trenton', 'score': 0.006}, {'token': 'alma', 'score': 0.006}, {'token': 'spencer', 'score': 0.006}, {'token': 'richmond', 'score': 0.006}, {'token': 'lancaster', 'score': 0.006}, {'token': 'chester', 'score': 0.006}, {'token': 'auburn', 'score': 0.006}, {'token': 'clinton', 'score': 0.006}, {'token': 'salem', 'score': 0.005}]","[{'token': 'jasper', 'score': 0.018}, {'token': 'madison', 'score': 0.01}, {'token': 'marion', 'score': 0.01}, {'token': 'indianapolis', 'score': 0.009}, {'token': 'chester', 'score': 0.009}, {'token': 'camden', 'score': 0.008}, {'token': 'eureka', 'score': 0.008}, {'token': 'town', 'score': 0.008}, {'token': 'jackson', 'score': 0.007}, {'token': 'trenton', 'score': 0.006}, {'token': 'salem', 'score': 0.006}, {'token': 'alma', 'score': 0.005}, {'token': 'auburn', 'score': 0.005}, {'token': 'richmond', 'score': 0.005}, {'token': 'princeton', 'score': 0.005}]","[{'token': 'eureka', 'score': 0.01}, {'token': 'jasper', 'score': 0.009}, {'token': 'marion', 'score': 0.009}, {'token': 'chester', 'score': 0.007}, {'token': 'madison', 'score': 0.007}, {'token': 'union', 'score': 0.006}, {'token': 'trenton', 'score': 0.006}, {'token': 'camden', 'score': 0.006}, {'token': 'jackson', 'score': 0.006}, {'token': 'salem', 'score': 0.006}, {'token': 'princeton', 'score': 0.006}, {'token': 'spencer', 'score': 0.006}, {'token': 'clinton', 'score': 0.005}, {'token': 'lancaster', 'score': 0.005}, {'token': 'richmond', 'score': 0.005}]","[{'token': 'jasper', 'score': 0.011}, {'token': 'eureka', 'score': 0.01}, {'token': 'marion', 'score': 0.008}, {'token': 'madison', 'score': 0.008}, {'token': 'trenton', 'score': 0.007}, {'token': 'chester', 'score': 0.007}, {'token': 'jackson', 'score': 0.007}, {'token': 'spencer', 'score': 0.006}, {'token': 'camden', 'score': 0.006}, {'token': 'union', 'score': 0.006}, {'token': 'princeton', 'score': 0.006}, {'token': 'richmond', 'score': 0.006}, {'token': 'clinton', 'score': 0.005}, {'token': 'alma', 'score': 0.005}, {'token': 'sterling', 'score': 0.005}]"
368,lausanne,"[{'token': 'zurich', 'score': 0.345}, {'token': 'geneva', 'score': 0.199}, {'token': 'bern', 'score': 0.191}, {'token': 'basel', 'score': 0.14}, {'token': 'lausanne', 'score': 0.049}, {'token': 'switzerland', 'score': 0.006}, {'token': 'canton', 'score': 0.005}, {'token': 'brig', 'score': 0.004}, {'token': 'paris', 'score': 0.003}, {'token': 'strasbourg', 'score': 0.003}, {'token': 'town', 'score': 0.002}, {'token': 'stuttgart', 'score': 0.002}, {'token': 'graz', 'score': 0.001}, {'token': 'freiburg', 'score': 0.001}, {'token': 'buren', 'score': 0.001}]",,,
369,bratislava,"[{'token': 'bratislava', 'score': 0.959}, {'token': 'brno', 'score': 0.004}, {'token': 'slovak', 'score': 0.004}, {'token': 'prague', 'score': 0.003}, {'token': 'slovakia', 'score': 0.003}, {'token': 'bled', 'score': 0.002}, {'token': 'martin', 'score': 0.001}, {'token': 'hr', 'score': 0.001}, {'token': 'bender', 'score': 0.001}, {'token': 'brody', 'score': 0.001}, {'token': 'devin', 'score': 0.001}, {'token': 'van', 'score': 0.0}, {'token': 'budapest', 'score': 0.0}, {'token': 'split', 'score': 0.0}, {'token': 'novak', 'score': 0.0}]",,,
370,strasbourg,"[{'token': 'brussels', 'score': 0.684}, {'token': 'it', 'score': 0.174}, {'token': 'paris', 'score': 0.037}, {'token': 'strasbourg', 'score': 0.032}, {'token': 'rome', 'score': 0.011}, {'token': 'lisbon', 'score': 0.01}, {'token': 'budapest', 'score': 0.006}, {'token': 'amsterdam', 'score': 0.005}, {'token': 'london', 'score': 0.004}, {'token': 'vienna', 'score': 0.004}, {'token': 'luxembourg', 'score': 0.004}, {'token': 'madrid', 'score': 0.004}, {'token': 'prague', 'score': 0.003}, {'token': 'milan', 'score': 0.002}, {'token': 'cologne', 'score': 0.001}]","[{'token': 'brussels', 'score': 0.587}, {'token': 'it', 'score': 0.36}, {'token': 'paris', 'score': 0.008}, {'token': 'strasbourg', 'score': 0.007}, {'token': 'lisbon', 'score': 0.006}, {'token': 'london', 'score': 0.005}, {'token': 'rome', 'score': 0.004}, {'token': 'amsterdam', 'score': 0.002}, {'token': 'madrid', 'score': 0.002}, {'token': 'budapest', 'score': 0.002}, {'token': 'prague', 'score': 0.002}, {'token': 'luxembourg', 'score': 0.002}, {'token': 'vienna', 'score': 0.001}, {'token': 'warsaw', 'score': 0.001}, {'token': 'stockholm', 'score': 0.001}]","[{'token': 'brussels', 'score': 0.53}, {'token': 'it', 'score': 0.419}, {'token': 'paris', 'score': 0.011}, {'token': 'strasbourg', 'score': 0.006}, {'token': 'lisbon', 'score': 0.006}, {'token': 'london', 'score': 0.005}, {'token': 'rome', 'score': 0.004}, {'token': 'madrid', 'score': 0.003}, {'token': 'prague', 'score': 0.002}, {'token': 'budapest', 'score': 0.002}, {'token': 'luxembourg', 'score': 0.001}, {'token': 'vienna', 'score': 0.001}, {'token': 'amsterdam', 'score': 0.001}, {'token': 'warsaw', 'score': 0.001}, {'token': 'milan', 'score': 0.001}]",
371,macon,"[{'token': 'mississippi', 'score': 0.609}, {'token': 'jackson', 'score': 0.073}, {'token': 'alabama', 'score': 0.042}, {'token': 'memphis', 'score': 0.038}, {'token': 'meridian', 'score': 0.029}, {'token': 'tennessee', 'score': 0.015}, {'token': 'greenville', 'score': 0.013}, {'token': 'mobile', 'score': 0.011}, {'token': 'birmingham', 'score': 0.011}, {'token': 'greenwood', 'score': 0.009}, {'token': 'auburn', 'score': 0.008}, {'token': 'atlanta', 'score': 0.007}, {'token': 'georgia', 'score': 0.005}, {'token': 'clinton', 'score': 0.003}, {'token': 'cleveland', 'score': 0.003}]","[{'token': '.', 'score': 0.932}, {'token': ';', 'score': 0.061}, {'token': '?', 'score': 0.006}, {'token': '|', 'score': 0.001}, {'token': '!', 'score': 0.0}, {'token': '...', 'score': 0.0}, {'token': 'jacksonville', 'score': 0.0}, {'token': '।', 'score': 0.0}, {'token': ""'"", 'score': 0.0}, {'token': ',', 'score': 0.0}, {'token': 'the', 'score': 0.0}, {'token': 'nigeria', 'score': 0.0}, {'token': 'mississippi', 'score': 0.0}, {'token': 'michigan', 'score': 0.0}, {'token': 'university', 'score': 0.0}]",,
