,answers,original,parrot_0,parrot_1,parrot_2
390,nice,"[{'token': 'paris', 'score': 0.54}, {'token': 'lyon', 'score': 0.092}, {'token': 'marseille', 'score': 0.066}, {'token': 'toulouse', 'score': 0.041}, {'token': 'tours', 'score': 0.031}, {'token': 'nice', 'score': 0.022}, {'token': 'nancy', 'score': 0.02}, {'token': 'bordeaux', 'score': 0.017}, {'token': 'versailles', 'score': 0.015}, {'token': 'nantes', 'score': 0.014}, {'token': 'cannes', 'score': 0.014}, {'token': 'montpellier', 'score': 0.014}, {'token': 'strasbourg', 'score': 0.013}, {'token': 'metz', 'score': 0.01}, {'token': 'toulon', 'score': 0.009}]",,,
391,london,"[{'token': 'music', 'score': 0.201}, {'token': 'culture', 'score': 0.104}, {'token': 'peace', 'score': 0.048}, {'token': 'noise', 'score': 0.046}, {'token': 'records', 'score': 0.036}, {'token': 'behavior', 'score': 0.031}, {'token': 'sensation', 'score': 0.03}, {'token': 'sounds', 'score': 0.022}, {'token': 'entertainment', 'score': 0.019}, {'token': 'sound', 'score': 0.016}, {'token': 'international', 'score': 0.015}, {'token': 'trance', 'score': 0.015}, {'token': 'behaviour', 'score': 0.011}, {'token': 'musik', 'score': 0.01}, {'token': 'planet', 'score': 0.009}]",,,
392,dresden,"[{'token': 'berlin', 'score': 0.18}, {'token': 'munich', 'score': 0.11}, {'token': 'hamburg', 'score': 0.109}, {'token': 'cologne', 'score': 0.071}, {'token': 'stuttgart', 'score': 0.055}, {'token': 'hanover', 'score': 0.039}, {'token': 'frankfurt', 'score': 0.039}, {'token': 'dusseldorf', 'score': 0.036}, {'token': 'essen', 'score': 0.028}, {'token': 'dortmund', 'score': 0.026}, {'token': 'leipzig', 'score': 0.026}, {'token': 'dresden', 'score': 0.025}, {'token': 'darmstadt', 'score': 0.024}, {'token': 'bremen', 'score': 0.021}, {'token': 'kassel', 'score': 0.021}]",,,
393,oslo,"[{'token': 'oslo', 'score': 0.349}, {'token': 'bergen', 'score': 0.216}, {'token': 'trondheim', 'score': 0.093}, {'token': 'norway', 'score': 0.024}, {'token': 'copenhagen', 'score': 0.019}, {'token': 'ljubljana', 'score': 0.013}, {'token': 'aarhus', 'score': 0.013}, {'token': 'lund', 'score': 0.013}, {'token': 'schleswig', 'score': 0.013}, {'token': 'stockholm', 'score': 0.011}, {'token': 'hamburg', 'score': 0.011}, {'token': 'malmo', 'score': 0.008}, {'token': 'voss', 'score': 0.008}, {'token': 'denmark', 'score': 0.007}, {'token': 'berlin', 'score': 0.006}]","[{'token': '1933', 'score': 0.098}, {'token': '1937', 'score': 0.06}, {'token': '1936', 'score': 0.055}, {'token': '1938', 'score': 0.05}, {'token': '1939', 'score': 0.048}, {'token': '1935', 'score': 0.047}, {'token': '1932', 'score': 0.04}, {'token': '1931', 'score': 0.038}, {'token': '1934', 'score': 0.038}, {'token': '1940', 'score': 0.031}, {'token': '1928', 'score': 0.028}, {'token': '1941', 'score': 0.025}, {'token': '1927', 'score': 0.022}, {'token': '1929', 'score': 0.02}, {'token': '1930', 'score': 0.02}]","[{'token': 'oslo', 'score': 0.292}, {'token': 'bergen', 'score': 0.214}, {'token': 'trondheim', 'score': 0.105}, {'token': 'norway', 'score': 0.023}, {'token': 'copenhagen', 'score': 0.021}, {'token': 'voss', 'score': 0.016}, {'token': 'schleswig', 'score': 0.015}, {'token': 'lund', 'score': 0.015}, {'token': 'aarhus', 'score': 0.014}, {'token': 'stockholm', 'score': 0.012}, {'token': 'ljubljana', 'score': 0.01}, {'token': 'malmo', 'score': 0.01}, {'token': 'gothenburg', 'score': 0.008}, {'token': 'hamburg', 'score': 0.007}, {'token': 'denmark', 'score': 0.007}]",
394,melbourne,"[{'token': 'sydney', 'score': 0.545}, {'token': 'melbourne', 'score': 0.244}, {'token': 'australia', 'score': 0.049}, {'token': 'brisbane', 'score': 0.037}, {'token': 'canberra', 'score': 0.022}, {'token': 'adelaide', 'score': 0.022}, {'token': 'london', 'score': 0.02}, {'token': 'perth', 'score': 0.008}, {'token': 'queensland', 'score': 0.005}, {'token': 'england', 'score': 0.004}, {'token': 'victoria', 'score': 0.003}, {'token': 'australian', 'score': 0.002}, {'token': 'tasmania', 'score': 0.001}, {'token': 'hobart', 'score': 0.001}, {'token': 'toronto', 'score': 0.001}]",,,
395,baghdad,"[{'token': 'baghdad', 'score': 0.911}, {'token': 'iraq', 'score': 0.064}, {'token': 'saddam', 'score': 0.005}, {'token': 'iraqi', 'score': 0.004}, {'token': 'babylon', 'score': 0.002}, {'token': 'kurdistan', 'score': 0.002}, {'token': 'kuwait', 'score': 0.001}, {'token': 'aden', 'score': 0.001}, {'token': 'tehran', 'score': 0.001}, {'token': 'amman', 'score': 0.001}, {'token': 'hussein', 'score': 0.001}, {'token': 'iran', 'score': 0.0}, {'token': 'aleppo', 'score': 0.0}, {'token': 'rome', 'score': 0.0}, {'token': 'istanbul', 'score': 0.0}]",,,
396,baku,"[{'token': 'baku', 'score': 0.771}, {'token': 'moscow', 'score': 0.055}, {'token': 'azerbaijan', 'score': 0.042}, {'token': 'london', 'score': 0.014}, {'token': 'istanbul', 'score': 0.009}, {'token': 'tehran', 'score': 0.008}, {'token': 'tbilisi', 'score': 0.007}, {'token': 'paris', 'score': 0.006}, {'token': 'yerevan', 'score': 0.003}, {'token': 'kiev', 'score': 0.002}, {'token': 'berlin', 'score': 0.002}, {'token': 'minsk', 'score': 0.002}, {'token': 'sarajevo', 'score': 0.002}, {'token': 'russia', 'score': 0.002}, {'token': 'brussels', 'score': 0.002}]","[{'token': 'baku', 'score': 0.588}, {'token': 'azerbaijan', 'score': 0.155}, {'token': 'moscow', 'score': 0.045}, {'token': 'russia', 'score': 0.017}, {'token': 'london', 'score': 0.009}, {'token': 'tehran', 'score': 0.007}, {'token': 'istanbul', 'score': 0.007}, {'token': 'europe', 'score': 0.007}, {'token': 'paris', 'score': 0.006}, {'token': 'turkey', 'score': 0.006}, {'token': 'germany', 'score': 0.005}, {'token': 'kazakhstan', 'score': 0.005}, {'token': 'minsk', 'score': 0.005}, {'token': 'france', 'score': 0.004}, {'token': 'armenia', 'score': 0.004}]","[{'token': 'baku', 'score': 0.352}, {'token': 'azerbaijan', 'score': 0.089}, {'token': 'moscow', 'score': 0.089}, {'token': 'london', 'score': 0.033}, {'token': 'istanbul', 'score': 0.025}, {'token': 'russia', 'score': 0.023}, {'token': 'tehran', 'score': 0.022}, {'token': 'paris', 'score': 0.017}, {'token': 'turkey', 'score': 0.013}, {'token': 'germany', 'score': 0.013}, {'token': 'france', 'score': 0.012}, {'token': 'georgia', 'score': 0.009}, {'token': 'tbilisi', 'score': 0.009}, {'token': 'iran', 'score': 0.008}, {'token': 'europe', 'score': 0.008}]",
397,london,"[{'token': 'london', 'score': 0.334}, {'token': 'liverpool', 'score': 0.074}, {'token': 'manchester', 'score': 0.024}, {'token': 'oxford', 'score': 0.021}, {'token': 'leicester', 'score': 0.02}, {'token': 'bristol', 'score': 0.014}, {'token': 'birmingham', 'score': 0.013}, {'token': 'nottingham', 'score': 0.011}, {'token': 'cambridge', 'score': 0.011}, {'token': 'edinburgh', 'score': 0.01}, {'token': 'belfast', 'score': 0.01}, {'token': 'gibraltar', 'score': 0.009}, {'token': 'ipswich', 'score': 0.009}, {'token': 'coventry', 'score': 0.009}, {'token': 'leeds', 'score': 0.008}]",,,
398,birmingham,"[{'token': 'detroit', 'score': 0.964}, {'token': 'michigan', 'score': 0.014}, {'token': 'chicago', 'score': 0.007}, {'token': 'pontiac', 'score': 0.001}, {'token': 'toronto', 'score': 0.001}, {'token': 'cleveland', 'score': 0.001}, {'token': 'indianapolis', 'score': 0.001}, {'token': 'flint', 'score': 0.001}, {'token': 'baltimore', 'score': 0.0}, {'token': 'oakland', 'score': 0.0}, {'token': 'dallas', 'score': 0.0}, {'token': 'cadillac', 'score': 0.0}, {'token': 'atlanta', 'score': 0.0}, {'token': 'birmingham', 'score': 0.0}, {'token': 'windsor', 'score': 0.0}]",,,
399,harlem,"[{'token': 'kansas', 'score': 0.769}, {'token': 'oklahoma', 'score': 0.136}, {'token': 'atlantic', 'score': 0.014}, {'token': 'iowa', 'score': 0.009}, {'token': 'johnson', 'score': 0.006}, {'token': 'arkansas', 'score': 0.006}, {'token': 'sioux', 'score': 0.004}, {'token': 'virginia', 'score': 0.004}, {'token': 'jersey', 'score': 0.003}, {'token': 'michigan', 'score': 0.003}, {'token': 'dodge', 'score': 0.003}, {'token': 'missouri', 'score': 0.002}, {'token': 'panama', 'score': 0.001}, {'token': 'carson', 'score': 0.001}, {'token': 'georgia', 'score': 0.001}]",,,
400,london,"[{'token': 'london', 'score': 0.708}, {'token': 'england', 'score': 0.068}, {'token': 'birmingham', 'score': 0.02}, {'token': 'manchester', 'score': 0.019}, {'token': 'liverpool', 'score': 0.015}, {'token': 'chicago', 'score': 0.014}, {'token': 'melbourne', 'score': 0.013}, {'token': 'paris', 'score': 0.011}, {'token': 'leeds', 'score': 0.009}, {'token': 'edinburgh', 'score': 0.009}, {'token': 'dublin', 'score': 0.008}, {'token': 'australia', 'score': 0.006}, {'token': 'sydney', 'score': 0.006}, {'token': 'toronto', 'score': 0.004}, {'token': 'bournemouth', 'score': 0.004}]",,,
401,london,"[{'token': 'london', 'score': 0.254}, {'token': 'england', 'score': 0.097}, {'token': 'jamaica', 'score': 0.03}, {'token': 'australia', 'score': 0.024}, {'token': 'manchester', 'score': 0.024}, {'token': 'liverpool', 'score': 0.024}, {'token': 'sydney', 'score': 0.022}, {'token': 'bristol', 'score': 0.018}, {'token': 'melbourne', 'score': 0.017}, {'token': 'birmingham', 'score': 0.016}, {'token': 'nigeria', 'score': 0.01}, {'token': 'singapore', 'score': 0.01}, {'token': 'france', 'score': 0.01}, {'token': 'toronto', 'score': 0.009}, {'token': 'california', 'score': 0.008}]","[{'token': '.', 'score': 0.59}, {'token': ';', 'score': 0.109}, {'token': 'london', 'score': 0.041}, {'token': 'england', 'score': 0.04}, {'token': 'australia', 'score': 0.029}, {'token': '|', 'score': 0.014}, {'token': '?', 'score': 0.014}, {'token': 'uk', 'score': 0.007}, {'token': 'ireland', 'score': 0.007}, {'token': 'nigeria', 'score': 0.006}, {'token': 'jersey', 'score': 0.006}, {'token': 'scotland', 'score': 0.005}, {'token': 'india', 'score': 0.005}, {'token': 'germany', 'score': 0.004}, {'token': 'liverpool', 'score': 0.004}]",,
402,berlin,"[{'token': 'berlin', 'score': 0.307}, {'token': 'munich', 'score': 0.098}, {'token': 'cologne', 'score': 0.094}, {'token': 'hamburg', 'score': 0.094}, {'token': 'stuttgart', 'score': 0.054}, {'token': 'dusseldorf', 'score': 0.042}, {'token': 'germany', 'score': 0.036}, {'token': 'leipzig', 'score': 0.022}, {'token': 'dresden', 'score': 0.021}, {'token': 'frankfurt', 'score': 0.021}, {'token': 'bremen', 'score': 0.02}, {'token': 'hannover', 'score': 0.013}, {'token': 'dortmund', 'score': 0.011}, {'token': 'hanover', 'score': 0.01}, {'token': 'heidelberg', 'score': 0.008}]",,,
403,paris,"[{'token': 'paris', 'score': 0.913}, {'token': 'lyon', 'score': 0.014}, {'token': 'marseille', 'score': 0.01}, {'token': 'metz', 'score': 0.007}, {'token': 'france', 'score': 0.004}, {'token': 'nancy', 'score': 0.002}, {'token': 'brussels', 'score': 0.002}, {'token': 'geneva', 'score': 0.002}, {'token': 'bordeaux', 'score': 0.002}, {'token': 'nice', 'score': 0.002}, {'token': 'algiers', 'score': 0.002}, {'token': 'strasbourg', 'score': 0.002}, {'token': 'lille', 'score': 0.002}, {'token': 'berlin', 'score': 0.002}, {'token': 'versailles', 'score': 0.001}]","[{'token': 'paris', 'score': 0.901}, {'token': 'lyon', 'score': 0.008}, {'token': 'france', 'score': 0.007}, {'token': 'marseille', 'score': 0.005}, {'token': 'metz', 'score': 0.003}, {'token': 'berlin', 'score': 0.003}, {'token': 'bordeaux', 'score': 0.002}, {'token': 'london', 'score': 0.002}, {'token': 'brussels', 'score': 0.001}, {'token': '1889', 'score': 0.001}, {'token': 'algiers', 'score': 0.001}, {'token': 'geneva', 'score': 0.001}, {'token': 'nancy', 'score': 0.001}, {'token': '1897', 'score': 0.001}, {'token': 'montreal', 'score': 0.001}]","[{'token': '##in', 'score': 1.0}, {'token': '##ins', 'score': 0.0}, {'token': '##ien', 'score': 0.0}, {'token': 'henri', 'score': 0.0}, {'token': '##e', 'score': 0.0}, {'token': 'francois', 'score': 0.0}, {'token': 'jean', 'score': 0.0}, {'token': '##tin', 'score': 0.0}, {'token': 'marie', 'score': 0.0}, {'token': '##ino', 'score': 0.0}, {'token': 'de', 'score': 0.0}, {'token': 'emile', 'score': 0.0}, {'token': '##inus', 'score': 0.0}, {'token': '##ence', 'score': 0.0}, {'token': '##yn', 'score': 0.0}]","[{'token': 'paris', 'score': 0.88}, {'token': 'lyon', 'score': 0.012}, {'token': 'marseille', 'score': 0.007}, {'token': 'metz', 'score': 0.006}, {'token': 'france', 'score': 0.005}, {'token': 'berlin', 'score': 0.003}, {'token': 'bordeaux', 'score': 0.002}, {'token': 'nancy', 'score': 0.002}, {'token': 'geneva', 'score': 0.002}, {'token': 'brussels', 'score': 0.002}, {'token': 'nice', 'score': 0.002}, {'token': 'algiers', 'score': 0.001}, {'token': 'liege', 'score': 0.001}, {'token': 'london', 'score': 0.001}, {'token': '1889', 'score': 0.001}]"
404,barbados,"[{'token': 'australia', 'score': 0.397}, {'token': 'queensland', 'score': 0.196}, {'token': 'canada', 'score': 0.11}, {'token': 'victoria', 'score': 0.046}, {'token': 'england', 'score': 0.041}, {'token': 'jamaica', 'score': 0.037}, {'token': 'ontario', 'score': 0.016}, {'token': 'tasmania', 'score': 0.015}, {'token': 'ireland', 'score': 0.013}, {'token': 'nsw', 'score': 0.009}, {'token': 'scotland', 'score': 0.008}, {'token': 'wales', 'score': 0.006}, {'token': 'newfoundland', 'score': 0.006}, {'token': 'ghana', 'score': 0.006}, {'token': 'manitoba', 'score': 0.006}]",,,
405,naples,"[{'token': 'december', 'score': 0.141}, {'token': 'october', 'score': 0.109}, {'token': 'november', 'score': 0.098}, {'token': 'january', 'score': 0.084}, {'token': 'september', 'score': 0.083}, {'token': 'july', 'score': 0.072}, {'token': 'august', 'score': 0.07}, {'token': 'june', 'score': 0.069}, {'token': 'march', 'score': 0.064}, {'token': 'may', 'score': 0.045}, {'token': 'april', 'score': 0.043}, {'token': 'february', 'score': 0.024}, {'token': 'boston', 'score': 0.007}, {'token': 'chicago', 'score': 0.005}, {'token': 'brooklyn', 'score': 0.004}]",,,
406,london,"[{'token': 'london', 'score': 0.548}, {'token': 'liverpool', 'score': 0.051}, {'token': 'bristol', 'score': 0.032}, {'token': 'birmingham', 'score': 0.025}, {'token': 'cambridge', 'score': 0.024}, {'token': 'oxford', 'score': 0.022}, {'token': 'manchester', 'score': 0.017}, {'token': 'norwich', 'score': 0.016}, {'token': 'england', 'score': 0.011}, {'token': 'nottingham', 'score': 0.009}, {'token': 'derby', 'score': 0.008}, {'token': 'leeds', 'score': 0.008}, {'token': 'sheffield', 'score': 0.008}, {'token': 'ipswich', 'score': 0.006}, {'token': 'croydon', 'score': 0.006}]",,,
407,berlin,"[{'token': 'berlin', 'score': 0.704}, {'token': 'paris', 'score': 0.032}, {'token': 'cologne', 'score': 0.028}, {'token': 'hamburg', 'score': 0.016}, {'token': 'danzig', 'score': 0.015}, {'token': 'munich', 'score': 0.014}, {'token': 'potsdam', 'score': 0.013}, {'token': 'frankfurt', 'score': 0.01}, {'token': 'kiel', 'score': 0.01}, {'token': 'dresden', 'score': 0.009}, {'token': 'prussia', 'score': 0.006}, {'token': 'dusseldorf', 'score': 0.005}, {'token': 'essen', 'score': 0.005}, {'token': 'vienna', 'score': 0.005}, {'token': 'halle', 'score': 0.005}]",,,
408,vancouver,"[{'token': 'fellow', 'score': 0.224}, {'token': 'future', 'score': 0.146}, {'token': 'former', 'score': 0.07}, {'token': 'local', 'score': 0.053}, {'token': 'longtime', 'score': 0.044}, {'token': 'espn', 'score': 0.03}, {'token': 'noted', 'score': 0.024}, {'token': 'legendary', 'score': 0.023}, {'token': 'the', 'score': 0.021}, {'token': 'radio', 'score': 0.02}, {'token': 'college', 'score': 0.017}, {'token': 'veteran', 'score': 0.016}, {'token': 'american', 'score': 0.014}, {'token': 'television', 'score': 0.013}, {'token': 'national', 'score': 0.012}]","[{'token': 'future', 'score': 0.204}, {'token': 'fellow', 'score': 0.178}, {'token': 'former', 'score': 0.051}, {'token': 'local', 'score': 0.042}, {'token': 'longtime', 'score': 0.034}, {'token': 'the', 'score': 0.033}, {'token': 'noted', 'score': 0.029}, {'token': 'radio', 'score': 0.023}, {'token': 'legendary', 'score': 0.023}, {'token': 'espn', 'score': 0.022}, {'token': 'veteran', 'score': 0.019}, {'token': 'american', 'score': 0.018}, {'token': 'television', 'score': 0.017}, {'token': 'national', 'score': 0.015}, {'token': 'professional', 'score': 0.014}]",,
409,wisconsin,"[{'token': 'the', 'score': 0.503}, {'token': 'american', 'score': 0.098}, {'token': 'local', 'score': 0.038}, {'token': 'us', 'score': 0.028}, {'token': 'twin', 'score': 0.019}, {'token': 'canadian', 'score': 0.017}, {'token': 'business', 'score': 0.012}, {'token': 'financial', 'score': 0.01}, {'token': 'two', 'score': 0.01}, {'token': 'international', 'score': 0.009}, {'token': 'industry', 'score': 0.009}, {'token': 'corporate', 'score': 0.007}, {'token': 'philanthropic', 'score': 0.006}, {'token': 'internet', 'score': 0.005}, {'token': 'technology', 'score': 0.005}]",,,
410,bologna,"[{'token': 'italy', 'score': 0.269}, {'token': 'milan', 'score': 0.223}, {'token': 'rome', 'score': 0.129}, {'token': 'naples', 'score': 0.107}, {'token': 'florence', 'score': 0.073}, {'token': 'venice', 'score': 0.035}, {'token': 'turin', 'score': 0.032}, {'token': 'bologna', 'score': 0.024}, {'token': 'genoa', 'score': 0.022}, {'token': 'parma', 'score': 0.015}, {'token': 'verona', 'score': 0.011}, {'token': 'london', 'score': 0.006}, {'token': 'vienna', 'score': 0.006}, {'token': 'palermo', 'score': 0.005}, {'token': 'ferrara', 'score': 0.004}]","[{'token': '.', 'score': 0.236}, {'token': 'florence', 'score': 0.201}, {'token': 'london', 'score': 0.073}, {'token': 'milan', 'score': 0.064}, {'token': 'paris', 'score': 0.046}, {'token': 'naples', 'score': 0.045}, {'token': 'turin', 'score': 0.04}, {'token': 'venice', 'score': 0.039}, {'token': 'berlin', 'score': 0.035}, {'token': 'vienna', 'score': 0.033}, {'token': 'rome', 'score': 0.03}, {'token': ';', 'score': 0.011}, {'token': 'torino', 'score': 0.01}, {'token': 'genoa', 'score': 0.01}, {'token': '?', 'score': 0.008}]",,
411,ljubljana,"[{'token': 'ljubljana', 'score': 0.987}, {'token': 'graz', 'score': 0.004}, {'token': 'bled', 'score': 0.003}, {'token': 'trieste', 'score': 0.003}, {'token': 'slovenia', 'score': 0.0}, {'token': 'zagreb', 'score': 0.0}, {'token': 'split', 'score': 0.0}, {'token': 'jug', 'score': 0.0}, {'token': 'belgrade', 'score': 0.0}, {'token': 'slovenian', 'score': 0.0}, {'token': 'vienna', 'score': 0.0}, {'token': 'slovene', 'score': 0.0}, {'token': 'sava', 'score': 0.0}, {'token': 'mandal', 'score': 0.0}, {'token': 'rom', 'score': 0.0}]",,,
412,dresden,"[{'token': 'berlin', 'score': 0.163}, {'token': 'munich', 'score': 0.107}, {'token': 'hamburg', 'score': 0.103}, {'token': 'dresden', 'score': 0.06}, {'token': 'cologne', 'score': 0.054}, {'token': 'stuttgart', 'score': 0.051}, {'token': 'leipzig', 'score': 0.045}, {'token': 'hanover', 'score': 0.039}, {'token': 'dusseldorf', 'score': 0.03}, {'token': 'bremen', 'score': 0.027}, {'token': 'dortmund', 'score': 0.023}, {'token': 'frankfurt', 'score': 0.022}, {'token': 'heidelberg', 'score': 0.02}, {'token': 'kassel', 'score': 0.018}, {'token': 'essen', 'score': 0.015}]",,,
413,belfast,"[{'token': 'belfast', 'score': 0.924}, {'token': 'derry', 'score': 0.038}, {'token': 'armagh', 'score': 0.009}, {'token': 'bangor', 'score': 0.008}, {'token': 'antrim', 'score': 0.008}, {'token': 'tyrone', 'score': 0.004}, {'token': 'ulster', 'score': 0.001}, {'token': 'clones', 'score': 0.0}, {'token': 'montrose', 'score': 0.0}, {'token': 'enfield', 'score': 0.0}, {'token': 'devlin', 'score': 0.0}, {'token': 'bray', 'score': 0.0}, {'token': 'carlisle', 'score': 0.0}, {'token': 'down', 'score': 0.0}, {'token': 'hillsborough', 'score': 0.0}]",,,
