obj_label,masked_sentence,masked_sentence_roberta
england,Queen Elizabeth I of [MASK] spent several nights there on her royal progress of 1561.,Queen Elizabeth I of <mask> spent several nights there on her royal progress of 1561.
england,"Universalis Ecclesiae is the incipit of the papal bull of 29 September 1850 by which Pope Pius IX recreated the Roman Catholic diocesan hierarchy in [MASK], which had been extinguished with the death of the last Marian bishop in the reign of Elizabeth I. New names were given to the dioceses, as the old ones were in use by the Church of England.","Universalis Ecclesiae is the incipit of the papal bull of 29 September 1850 by which Pope Pius IX recreated the Roman Catholic diocesan hierarchy in <mask>, which had been extinguished with the death of the last Marian bishop in the reign of Elizabeth I. New names were given to the dioceses, as the old ones were in use by the Church of England."
england,"Universalis Ecclesiae is the incipit of the papal bull of 29 September 1850 by which Pope Pius IX recreated the Roman Catholic diocesan hierarchy in England, which had been extinguished with the death of the last Marian bishop in the reign of Elizabeth I. New names were given to the dioceses, as the old ones were in use by the Church of [MASK].","Universalis Ecclesiae is the incipit of the papal bull of 29 September 1850 by which Pope Pius IX recreated the Roman Catholic diocesan hierarchy in England, which had been extinguished with the death of the last Marian bishop in the reign of Elizabeth I. New names were given to the dioceses, as the old ones were in use by the Church of <mask>."
england,"The strategic aim was to overthrow Queen Elizabeth I of [MASK] and the Tudor establishment of Protestantism in England, with the expectation that this would put a stop to English interference in the Spanish Netherlands and to the harm caused to Spanish interests by English and Dutch privateering.","The strategic aim was to overthrow Queen Elizabeth I of <mask> and the Tudor establishment of Protestantism in England, with the expectation that this would put a stop to English interference in the Spanish Netherlands and to the harm caused to Spanish interests by English and Dutch privateering."
england,"The strategic aim was to overthrow Queen Elizabeth I of England and the Tudor establishment of Protestantism in [MASK], with the expectation that this would put a stop to English interference in the Spanish Netherlands and to the harm caused to Spanish interests by English and Dutch privateering.","The strategic aim was to overthrow Queen Elizabeth I of England and the Tudor establishment of Protestantism in <mask>, with the expectation that this would put a stop to English interference in the Spanish Netherlands and to the harm caused to Spanish interests by English and Dutch privateering."
england,"The strategic aim was to overthrow Queen Elizabeth I of England and the Tudor establishment of Protestantism in England, with the expectation that this would put a stop to [MASK] interference in the Spanish Netherlands and to the harm caused to Spanish interests by English and Dutch privateering.","The strategic aim was to overthrow Queen Elizabeth I of England and the Tudor establishment of Protestantism in England, with the expectation that this would put a stop to <mask> interference in the Spanish Netherlands and to the harm caused to Spanish interests by English and Dutch privateering."
england,"The strategic aim was to overthrow Queen Elizabeth I of England and the Tudor establishment of Protestantism in England, with the expectation that this would put a stop to English interference in the Spanish Netherlands and to the harm caused to Spanish interests by [MASK] and Dutch privateering.","The strategic aim was to overthrow Queen Elizabeth I of England and the Tudor establishment of Protestantism in England, with the expectation that this would put a stop to English interference in the Spanish Netherlands and to the harm caused to Spanish interests by <mask> and Dutch privateering."
england,"As a bachelor, Frederick II courted Elizabeth I of [MASK] and was made a Knight of the Garter.","As a bachelor, Frederick II courted Elizabeth I of <mask> and was made a Knight of the Garter."
australia,"The incumbent Liberal Party of [MASK], led by Prime Minister of Australia Harold Holt, with coalition partner the Country Party, led by John McEwen, was elected to an eighth term in government, defeating the Australian Labor Party led by Arthur Calwell.","The incumbent Liberal Party of <mask>, led by Prime Minister of Australia Harold Holt, with coalition partner the Country Party, led by John McEwen, was elected to an eighth term in government, defeating the Australian Labor Party led by Arthur Calwell."
australia,"The incumbent Liberal Party of Australia, led by Prime Minister of [MASK] Harold Holt, with coalition partner the Country Party, led by John McEwen, was elected to an eighth term in government, defeating the Australian Labor Party led by Arthur Calwell.","The incumbent Liberal Party of Australia, led by Prime Minister of <mask> Harold Holt, with coalition partner the Country Party, led by John McEwen, was elected to an eighth term in government, defeating the Australian Labor Party led by Arthur Calwell."
australia,The incumbent Liberal Party of [MASK] led by Prime Minister of Australia Robert Menzies with coalition partner the Country Party led by John McEwen defeated the Australian Labor Party led by Arthur Calwell.,The incumbent Liberal Party of <mask> led by Prime Minister of Australia Robert Menzies with coalition partner the Country Party led by John McEwen defeated the Australian Labor Party led by Arthur Calwell.
australia,The incumbent Liberal Party of Australia led by Prime Minister of [MASK] Robert Menzies with coalition partner the Country Party led by John McEwen defeated the Australian Labor Party led by Arthur Calwell.,The incumbent Liberal Party of Australia led by Prime Minister of <mask> Robert Menzies with coalition partner the Country Party led by John McEwen defeated the Australian Labor Party led by Arthur Calwell.
australia,"It was coined by Arthur Calwell, [MASK]'s first Minister for Immigration, to promote the assimilation of migrants to Australia from continental Europe.","It was coined by Arthur Calwell, <mask>'s first Minister for Immigration, to promote the assimilation of migrants to Australia from continental Europe."
australia,"It was coined by Arthur Calwell, Australia's first Minister for Immigration, to promote the assimilation of migrants to [MASK] from continental Europe.","It was coined by Arthur Calwell, Australia's first Minister for Immigration, to promote the assimilation of migrants to <mask> from continental Europe."
australia,"Peter Raymond Kocan (born 4 May 1947), Australian author and poet, is remembered in [MASK] for his attempt to assassinate federal Opposition Leader Arthur Calwell in 1966.","Peter Raymond Kocan (born 4 May 1947), Australian author and poet, is remembered in <mask> for his attempt to assassinate federal Opposition Leader Arthur Calwell in 1966."
australia,The incumbent Liberal Party of [MASK] led by Prime Minister of Australia Robert Menzies with coalition partner the Country Party led by John McEwen defeated the Australian Labor Party led by Arthur Calwell.,The incumbent Liberal Party of <mask> led by Prime Minister of Australia Robert Menzies with coalition partner the Country Party led by John McEwen defeated the Australian Labor Party led by Arthur Calwell.
australia,The incumbent Liberal Party of Australia led by Prime Minister of [MASK] Robert Menzies with coalition partner the Country Party led by John McEwen defeated the Australian Labor Party led by Arthur Calwell.,The incumbent Liberal Party of Australia led by Prime Minister of <mask> Robert Menzies with coalition partner the Country Party led by John McEwen defeated the Australian Labor Party led by Arthur Calwell.
mongolia,This was blamed on the sudden death of the then-Khagan Möngke Khan; an event that forced the Mongol Ilkhanate Hulagu Khan to take a large part of his army back with him on the way to [MASK].,This was blamed on the sudden death of the then-Khagan Möngke Khan; an event that forced the Mongol Ilkhanate Hulagu Khan to take a large part of his army back with him on the way to <mask>.
mongolia,"After the death of his brother the Great Khan Möngke, Ariq Böke claimed the title of the Great Khan of the Mongol Empire and briefly took power while his brothers Kublai (more commonly known as Kublai Khan) and Hulagu (more commonly known as Hulagu Khan) were absent from [MASK] homeland.","After the death of his brother the Great Khan Möngke, Ariq Böke claimed the title of the Great Khan of the Mongol Empire and briefly took power while his brothers Kublai (more commonly known as Kublai Khan) and Hulagu (more commonly known as Hulagu Khan) were absent from <mask> homeland."
